chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain Nanog motif
chr7,46034534,46034831,Nanog_256_peak_12145,208,.,11.82338,25.05706,20.89473,114,False
chr7,46248144,46248452,Nanog_256_peak_12148,723,.,22.33249,77.94214,72.3132699999999,218,True
chr7,46530689,46530946,Nanog_256_peak_12152,168,.,11.4818199999999,20.84909,16.87537,38,False
chr7,46660076,46660306,Nanog_256_peak_12153,155,.,11.22658,19.4369899999999,15.53245,59,False
chr7,46780381,46780564,Nanog_256_peak_12154,167,.,10.53396,20.6924,16.72667,106,True
chr7,48395564,48395751,Nanog_256_peak_12166,236,.,13.19671,27.94777,23.66752,111,False
chr7,48871138,48871392,Nanog_256_peak_12170,287,.,11.51212,33.21917,28.73698,153,True
chr7,48876966,48877292,Nanog_256_peak_12171,203,.,12.18627,24.52018,20.38094,161,False
chr7,49283950,49284329,Nanog_256_peak_12172,165,.,11.03685,20.52942,16.57089,294,False
chr7,50631896,50632305,Nanog_256_peak_12185,287,.,12.1728899999999,33.20177,28.7203,89,False
chr7,50768047,50768153,Nanog_256_peak_12187,191,.,12.8992899999999,23.22178,19.13849,74,False
chr7,50941468,50941657,Nanog_256_peak_12191,196,.,10.7050399999999,23.74728,19.63826,96,True
chr7,51393093,51393464,Nanog_256_peak_12195,192,.,12.1121199999999,23.32821,19.23974,273,False
chr7,52499210,52499414,Nanog_256_peak_12207,153,.,10.2885,19.27744,15.3803,57,False
chr7,52708764,52709068,Nanog_256_peak_12208,202,.,11.40442,24.35453,20.2216,135,False
chr7,53020243,53020345,Nanog_256_peak_12217,137,.,10.37023,17.55156,13.7433299999999,44,False
chr7,54196761,54196927,Nanog_256_peak_12222,149,.,10.93303,18.85378,14.97725,85,False
chr7,54613308,54613571,Nanog_256_peak_12226,341,.,10.8825899999999,38.86309,34.1745,189,False
chr7,54684971,54685102,Nanog_256_peak_12230,177,.,10.56657,21.82014,17.79898,62,True
chr7,55499598,55499879,Nanog_256_peak_12234,242,.,13.5342299999999,28.51285,24.2092,121,False
chr7,55508097,55508343,Nanog_256_peak_12235,211,.,11.96216,25.28925,21.11617,109,False
chr7,55553981,55554150,Nanog_256_peak_12238,175,.,10.70759,21.51108,17.50476,104,True
chr7,56196998,56197215,Nanog_256_peak_12243,154,.,10.60948,19.34727,15.4471899999999,99,False
chr7,56413651,56413928,Nanog_256_peak_12245,304,.,16.28776,35.01993,30.47077,147,False
chr7,56494937,56495130,Nanog_256_peak_12247,307,.,14.08346,35.31348,30.75305,59,True
chr7,56766626,56766990,Nanog_256_peak_12253,301,.,14.89143,34.6477299999999,30.11154,245,False
chr7,58828380,58828566,Nanog_256_peak_12266,380,.,15.1028899999999,42.8377599999999,38.02215,89,False
chr7,59281131,59281295,Nanog_256_peak_12270,231,.,13.86222,27.35879,23.10243,118,False
chr7,60160048,60160227,Nanog_256_peak_12277,189,.,11.60335,23.00048,18.9254,68,True
chr7,60337018,60337140,Nanog_256_peak_12279,248,.,14.61933,29.20455,24.87235,39,False
chr7,60644540,60644793,Nanog_256_peak_12282,264,.,14.9348,30.87708,26.47779,110,False
chr7,61996387,61996503,Nanog_256_peak_12291,171,.,12.0151899999999,21.12528,17.13824,44,False
chr7,62861797,62862261,Nanog_256_peak_12299,155,.,10.42531,19.5049,15.59661,416,True
chr7,62936485,62936715,Nanog_256_peak_12300,350,.,16.69361,39.7856,35.06689,172,False
chr7,63026235,63026643,Nanog_256_peak_12301,290,.,13.87815,33.59607,29.09822,172,True
chr7,63233861,63233968,Nanog_256_peak_12304,138,.,10.47983,17.70955,13.89361,26,True
chr7,63476601,63476696,Nanog_256_peak_12308,145,.,10.68468,18.37551,14.5234,40,True
chr7,63820961,63821290,Nanog_256_peak_12313,223,.,13.43334,26.62237,22.39587,72,False
chr7,64012365,64012551,Nanog_256_peak_12315,159,.,11.43121,19.85652,15.9315,56,True
chr7,64610994,64611082,Nanog_256_peak_12319,144,.,10.74941,18.32141,14.47153,36,False
chr7,65229931,65230246,Nanog_256_peak_12326,366,.,16.82489,41.45568,36.68389,210,True
chr7,66988559,66988698,Nanog_256_peak_12337,145,.,10.68468,18.37551,14.5234,95,False
chr7,67215577,67215918,Nanog_256_peak_12338,286,.,16.23285,33.12857,28.6488099999999,242,False
chr7,68719164,68719573,Nanog_256_peak_12348,343,.,14.2394,39.08659,34.3898,287,True
chr7,70236063,70236283,Nanog_256_peak_12360,156,.,11.19356,19.60966,15.69667,99,True
chr7,70730101,70730259,Nanog_256_peak_12367,221,.,13.82767,26.32102,22.10507,71,True
chr7,71354672,71354983,Nanog_256_peak_12374,392,.,15.7944299999999,44.10203,39.24658,289,True
chr7,73818854,73818975,Nanog_256_peak_12404,172,.,10.22213,21.24267,17.24952,68,False
chr7,73922036,73922405,Nanog_256_peak_12407,220,.,12.52573,26.2309099999999,22.019,91,False
chr8,1560638,1561165,Nanog_256_peak_12419,377,.,13.10786,42.51295,37.70717,309,False
chr8,2616168,2616326,Nanog_256_peak_12426,175,.,12.08892,21.60036,17.5899,46,False
chr8,2804768,2805033,Nanog_256_peak_12428,322,.,16.2305,36.9058099999999,32.28688,193,False
chr8,3082371,3082572,Nanog_256_peak_12431,634,.,18.31221,68.90867,63.4603199999999,167,False
chr8,4368946,4369216,Nanog_256_peak_12442,188,.,12.18931,22.96813,18.8942899999999,145,True
chr8,5506563,5506737,Nanog_256_peak_12450,140,.,10.54697,17.86201,14.0379899999999,89,True
chr8,5735594,5735728,Nanog_256_peak_12453,144,.,10.7386,18.30904,14.4604,62,False
chr8,6472724,6472875,Nanog_256_peak_12456,185,.,12.21163,22.5562799999999,18.50008,81,True
chr8,7321009,7321308,Nanog_256_peak_12461,245,.,13.769,28.90652,24.58537,178,False
chr8,7565354,7565515,Nanog_256_peak_12462,174,.,10.98108,21.43436,17.43219,69,False
chr8,8907573,8907733,Nanog_256_peak_12471,230,.,12.4441399999999,27.2939099999999,23.04112,77,True
chr8,8921493,8921815,Nanog_256_peak_12474,309,.,14.17779,35.47812,30.9114,195,True
chr8,9178224,9178372,Nanog_256_peak_12481,174,.,11.29712,21.4515,17.44831,89,False
chr8,11208504,11208792,Nanog_256_peak_12496,412,.,16.50609,46.14107,41.23212,153,True
chr8,12876905,12877053,Nanog_256_peak_12507,135,.,10.13777,17.36282,13.5643,96,False
chr8,12910813,12910955,Nanog_256_peak_12511,339,.,17.27836,38.67523,33.99334,92,False
chr8,12912177,12912273,Nanog_256_peak_12512,154,.,10.05515,19.38583,15.48369,55,False
chr8,14451676,14451882,Nanog_256_peak_12523,223,.,13.68802,26.5433299999999,22.31906,148,True
chr8,15017543,15017735,Nanog_256_peak_12529,364,.,15.8326299999999,41.2110599999999,36.4450099999999,123,True
chr8,15217401,15217556,Nanog_256_peak_12531,182,.,12.26999,22.26698,18.2247,107,True
chr8,15231826,15231930,Nanog_256_peak_12532,164,.,11.4358,20.38185,16.42943,55,False
chr8,15680994,15681206,Nanog_256_peak_12539,182,.,12.26999,22.26698,18.2247,48,False
chr8,17513426,17513572,Nanog_256_peak_12557,460,.,19.81722,51.13823,46.09966,36,False
chr8,17838861,17839016,Nanog_256_peak_12560,234,.,14.06954,27.7182599999999,23.44795,90,False
chr8,17967005,17967293,Nanog_256_peak_12561,202,.,12.45853,24.4334,20.29747,134,False
chr8,18010763,18010975,Nanog_256_peak_12563,168,.,11.22116,20.84145,16.86837,124,False
chr8,18556088,18556325,Nanog_256_peak_12571,235,.,14.37935,27.77247,23.50045,101,False
chr8,19414239,19414355,Nanog_256_peak_12582,164,.,11.46677,20.43822,16.48365,44,False
chr8,20084188,20084393,Nanog_256_peak_12591,180,.,11.3921,22.1186799999999,18.0830299999999,108,False
chr8,20230695,20230813,Nanog_256_peak_12593,171,.,11.6616,21.1665,17.17715,50,False
chr8,22372824,22372976,Nanog_256_peak_12613,305,.,17.34107,35.13213,30.5782299999999,65,False
chr8,23663356,23663598,Nanog_256_peak_12626,272,.,12.77001,31.66528,27.23872,137,True
chr8,24910582,24910812,Nanog_256_peak_12636,631,.,23.5939,68.60344,63.1626599999999,165,False
chr8,25139236,25139475,Nanog_256_peak_12639,171,.,11.4117199999999,21.16605,17.17702,159,False
chr8,25768248,25768455,Nanog_256_peak_12646,159,.,10.02378,19.8462,15.92157,91,False
chr8,26168467,26168729,Nanog_256_peak_12648,257,.,14.1561899999999,30.1653099999999,25.79394,97,True
chr8,26940832,26941171,Nanog_256_peak_12661,334,.,14.46318,38.07494,33.41333,247,False
chr8,26958917,26959169,Nanog_256_peak_12662,220,.,12.55144,26.27386,22.05997,139,False
chr8,26979229,26979360,Nanog_256_peak_12663,305,.,17.00797,35.06313,30.5121599999999,54,False
chr8,27226899,27227110,Nanog_256_peak_12664,216,.,10.56359,25.8438,21.64678,98,False
chr8,28259087,28259297,Nanog_256_peak_12679,159,.,10.0432399999999,19.8785,15.95186,109,False
chr8,28553368,28553466,Nanog_256_peak_12685,229,.,13.44895,27.20076,22.9512,88,False
chr8,28560219,28560368,Nanog_256_peak_12686,196,.,11.05395,23.7643299999999,19.65436,111,False
chr8,29190766,29191052,Nanog_256_peak_12692,164,.,10.05103,20.41754,16.46347,103,True
chr8,29223724,29224054,Nanog_256_peak_12694,239,.,11.57519,28.27052,23.97645,203,True
chr8,29604602,29604760,Nanog_256_peak_12700,231,.,13.5418799999999,27.35789,23.10194,103,True
chr8,31016031,31016159,Nanog_256_peak_12717,227,.,14.16845,26.94472,22.70365,48,False
chr8,31113714,31114031,Nanog_256_peak_12721,219,.,11.05579,26.12658,21.9191799999999,39,True
chr8,32197764,32197996,Nanog_256_peak_12737,232,.,13.28785,27.50558,23.24317,121,False
chr8,32713321,32713539,Nanog_256_peak_12742,152,.,10.73954,19.14462,15.25397,111,True
chr8,32894670,32894873,Nanog_256_peak_12743,166,.,11.36501,20.6445,16.68042,121,False
chr8,33378261,33378484,Nanog_256_peak_12746,305,.,13.1975,35.10113,30.54835,143,False
chr8,33818300,33818615,Nanog_256_peak_12750,180,.,11.64334,22.0353,18.00391,226,True
chr8,33946940,33947037,Nanog_256_peak_12754,158,.,10.6135,19.81866,15.89527,33,True
chr8,35918767,35918948,Nanog_256_peak_12776,219,.,13.7177,26.1223,21.91508,47,False
chr8,36930434,36930646,Nanog_256_peak_12781,154,.,10.87751,19.38567,15.48369,97,False
chr8,37307595,37307741,Nanog_256_peak_12785,134,.,10.08344,17.26485,13.4717899999999,59,False
chr8,37475012,37475244,Nanog_256_peak_12788,153,.,10.97841,19.20995,15.3159299999999,191,True
chr8,37691605,37691716,Nanog_256_peak_12789,151,.,11.02916,19.04251,15.15685,50,True
chr8,37847163,37847275,Nanog_256_peak_12790,179,.,11.61595,21.98893,17.95969,48,True
chr8,37987970,37988335,Nanog_256_peak_12794,454,.,17.19557,50.48453,45.4657099999999,196,True
chr8,38179571,38179814,Nanog_256_peak_12796,148,.,10.24463,18.73355,14.86291,91,True
chr8,38368794,38368910,Nanog_256_peak_12798,145,.,10.5164,18.37457,14.52263,47,True
chr8,38419201,38419593,Nanog_256_peak_12800,546,.,15.36595,59.9647699999999,54.6971,84,True
chr8,39795484,39795927,Nanog_256_peak_12808,508,.,16.3917,55.99023,50.81804,364,False
chr8,40039068,40039339,Nanog_256_peak_12814,266,.,14.66042,31.0136,26.61082,71,False
chr8,41927640,41927925,Nanog_256_peak_12826,155,.,10.9337,19.48436,15.57726,123,True
chr8,42490278,42490578,Nanog_256_peak_12829,142,.,10.12319,18.08755,14.25227,86,True
chr8,43138623,43138787,Nanog_256_peak_12835,204,.,13.31804,24.58426,20.44235,98,True
chr8,43656997,43657185,Nanog_256_peak_12840,241,.,14.73179,28.4154,24.11581,117,False
chr8,44102470,44102938,Nanog_256_peak_12843,199,.,11.5927899999999,24.09442,19.97072,135,True
chr8,44437299,44437457,Nanog_256_peak_12847,214,.,10.78539,25.64785,21.45951,106,False
chr8,45141770,45141859,Nanog_256_peak_12855,146,.,10.77648,18.5508,14.6900299999999,40,False
chr8,45361478,45361733,Nanog_256_peak_12857,248,.,13.60069,29.2339299999999,24.89948,174,False
chr8,45440981,45441212,Nanog_256_peak_12862,410,.,19.50548,45.99793,41.09332,108,True
chr8,45753913,45754131,Nanog_256_peak_12865,260,.,11.73953,30.45632,26.07357,126,False
chr8,46321885,46322044,Nanog_256_peak_12871,130,.,10.0943,16.87039,13.09773,78,False
chr8,46732890,46733282,Nanog_256_peak_12877,211,.,12.32161,25.31008,21.13596,257,False
chr8,46744821,46745299,Nanog_256_peak_12878,244,.,11.82992,28.7224099999999,24.40986,347,False
chr8,47732320,47732519,Nanog_256_peak_12892,225,.,13.20727,26.79325,22.55874,60,False
chr8,48098092,48098336,Nanog_256_peak_12896,316,.,13.4258399999999,36.20115,31.6096799999999,85,False
chr8,49072414,49072600,Nanog_256_peak_12900,178,.,12.0386,21.84321,17.82104,72,False
chr8,49185407,49185565,Nanog_256_peak_12901,148,.,10.91571,18.67277,14.80553,63,False
chr8,51406228,51406475,Nanog_256_peak_12918,170,.,11.35662,21.07196,17.08664,31,True
chr8,51730936,51731212,Nanog_256_peak_12925,176,.,11.42781,21.67129,17.65697,101,False
chr8,51748365,51748668,Nanog_256_peak_12927,264,.,14.9348,30.87708,26.47779,169,True
chr8,52155661,52155786,Nanog_256_peak_12932,143,.,10.43406,18.2286,14.38511,71,False
chr8,52515284,52515488,Nanog_256_peak_12934,160,.,10.71017,19.98031,16.04842,83,False
chr8,52715949,52716069,Nanog_256_peak_12939,142,.,10.53512,18.0934,14.25735,57,False
chr8,52739589,52739828,Nanog_256_peak_12941,599,.,21.7559799999999,65.3571,59.97599,168,True
chr8,52745220,52745439,Nanog_256_peak_12942,300,.,12.93018,34.61167,30.07678,91,False
chr8,52747357,52747607,Nanog_256_peak_12943,266,.,12.04883,31.02283,26.61952,137,True
chr8,52928976,52929217,Nanog_256_peak_12948,140,.,10.22068,17.85386,14.03036,38,True
chr8,53224422,53224782,Nanog_256_peak_12951,284,.,13.90434,32.97036,28.49625,150,False
chr8,53244286,53244586,Nanog_256_peak_12952,172,.,10.84301,21.20506,17.21432,145,False
chr8,53285216,53285307,Nanog_256_peak_12956,271,.,15.92607,31.5363099999999,27.11342,21,True
chr8,53916701,53916998,Nanog_256_peak_12966,208,.,11.77784,24.98081,20.82225,85,True
chr9,2595725,2596108,Nanog_256_peak_13011,461,.,10.17072,51.17974,46.14032,300,True
chr9,2761807,2761952,Nanog_256_peak_13017,154,.,10.63473,19.39001,15.48739,81,True
chr9,3038704,3038972,Nanog_256_peak_13020,345,.,15.10631,39.21315,34.51303,73,True
chr9,3373751,3373889,Nanog_256_peak_13025,254,.,14.62239,29.764,25.40996,37,True
chr9,3635963,3636095,Nanog_256_peak_13030,215,.,12.94059,25.78612,21.5910799999999,59,False
chr9,4606399,4606561,Nanog_256_peak_13038,144,.,10.46136,18.27691,14.43112,113,False
chr9,5058713,5058975,Nanog_256_peak_13042,147,.,10.80743,18.61029,14.74672,130,True
chr9,5224707,5225000,Nanog_256_peak_13043,153,.,10.5593399999999,19.26252,15.36628,169,False
chr9,5727452,5727577,Nanog_256_peak_13046,643,.,23.79841,69.84969,64.37878,53,False
chr9,5874485,5874675,Nanog_256_peak_13048,255,.,15.03041,29.92484,25.56483,79,True
chr9,6513344,6513534,Nanog_256_peak_13055,130,.,10.01689,16.86735,13.09485,58,False
chr9,7466249,7466474,Nanog_256_peak_13066,326,.,16.86742,37.30619,32.67315,98,False
chr9,8093142,8093375,Nanog_256_peak_13071,207,.,13.27007,24.8783399999999,20.72485,189,False
chr9,8517930,8518131,Nanog_256_peak_13076,182,.,12.30378,22.32945,18.28474,86,True
chr9,8845450,8845630,Nanog_256_peak_13077,160,.,11.22357,19.99889,16.06609,63,False
chr9,9218616,9218861,Nanog_256_peak_13080,223,.,13.43334,26.62237,22.39587,115,False
chr9,10171570,10171798,Nanog_256_peak_13086,378,.,15.82526,42.67066,37.85982,112,False
chr9,10691234,10691504,Nanog_256_peak_13092,472,.,20.03738,52.31172,47.2413,150,False
chr9,10699463,10699669,Nanog_256_peak_13094,432,.,15.57156,48.19481,43.23733,97,True
chr9,11061642,11061762,Nanog_256_peak_13098,132,.,10.188,17.06905,13.28642,56,False
chr9,11131676,11131941,Nanog_256_peak_13099,318,.,16.38989,36.49855,31.89509,79,True
chr9,11291025,11291143,Nanog_256_peak_13101,138,.,10.4008,17.61217,13.8006799999999,32,False
chr9,12652958,12653053,Nanog_256_peak_13113,156,.,10.99047,19.58441,15.6725299999999,60,True
chr9,14606055,14606327,Nanog_256_peak_13130,196,.,12.0424899999999,23.73401,19.62578,108,False
chr9,14758828,14759186,Nanog_256_peak_13131,491,.,19.32991,54.31883,49.18928,145,False
chr9,16506685,16506887,Nanog_256_peak_13145,151,.,10.4117199999999,19.01379,15.12957,132,False
chr9,16574874,16575127,Nanog_256_peak_13148,261,.,12.86091,30.52167,26.13654,84,True
chr9,16893843,16894039,Nanog_256_peak_13150,157,.,11.04783,19.68585,15.76952,28,False
chr9,17786565,17786844,Nanog_256_peak_13156,307,.,11.88413,35.26112,30.70284,115,False
chr9,18383232,18383642,Nanog_256_peak_13162,313,.,13.27045,35.91576,31.33327,296,False
chr9,20744134,20744286,Nanog_256_peak_13183,281,.,14.84816,32.58853,28.12852,71,True
chr9,21117138,21117295,Nanog_256_peak_13188,163,.,11.37435,20.27038,16.32369,72,False
chr9,21359020,21359238,Nanog_256_peak_13191,168,.,11.4818199999999,20.84909,16.87537,74,False
chr9,21722663,21722807,Nanog_256_peak_13193,180,.,11.64334,22.0353,18.00391,60,True
chr9,23003040,23003200,Nanog_256_peak_13205,162,.,11.3438699999999,20.21527,16.2713,53,True
chr9,23355542,23355786,Nanog_256_peak_13212,274,.,13.26281,31.8681299999999,27.43334,187,False
chr9,23806811,23806987,Nanog_256_peak_13216,220,.,12.88881,26.25842,22.04505,34,False
chr9,25187951,25188131,Nanog_256_peak_13225,203,.,12.18627,24.52018,20.38094,104,False
chr9,25444298,25444406,Nanog_256_peak_13231,155,.,10.42531,19.5049,15.59661,70,False
chr9,25482614,25482990,Nanog_256_peak_13232,140,.,10.02728,17.9255,14.0982,288,False
chr9,25558043,25558282,Nanog_256_peak_13235,350,.,15.86891,39.81909,35.0997799999999,92,False
chr9,25726276,25726513,Nanog_256_peak_13237,527,.,17.00119,58.02392,52.7969699999999,98,True
chr9,26101572,26101894,Nanog_256_peak_13242,310,.,14.24937,35.60284,31.03332,67,False
chr9,26405500,26405687,Nanog_256_peak_13244,201,.,12.37303,24.28924,20.15841,99,True
chr9,26486050,26486543,Nanog_256_peak_13246,259,.,12.03941,30.3638099999999,25.98506,264,False
chr9,27324524,27324943,Nanog_256_peak_13257,339,.,14.38052,38.63426,33.95431,322,False
chr9,28433812,28434114,Nanog_256_peak_13262,189,.,11.94436,23.04479,18.96815,148,True
chr9,28557643,28557919,Nanog_256_peak_13263,145,.,10.03753,18.38787,14.53501,168,False
chr9,28658801,28659092,Nanog_256_peak_13264,368,.,17.36272,41.63867,36.86014,107,False
chr9,28954392,28954508,Nanog_256_peak_13267,185,.,12.24342,22.61262,18.55379,62,True
chr9,29579459,29579651,Nanog_256_peak_13276,170,.,11.04449,21.02841,17.04582,156,False
chr9,30248011,30248148,Nanog_256_peak_13281,264,.,14.9348,30.87708,26.47779,84,False
chr9,30291774,30291883,Nanog_256_peak_13282,212,.,13.74616,25.4149,21.23639,83,True
chr9,30375289,30375642,Nanog_256_peak_13285,422,.,16.25122,47.20068,42.26624,128,False
chr9,30503331,30503447,Nanog_256_peak_13289,157,.,10.51857,19.66023,15.74516,48,False
chr9,31281956,31282127,Nanog_256_peak_13302,240,.,10.96621,28.39705,24.09879,75,True
chr9,31284290,31284499,Nanog_256_peak_13303,268,.,11.5077199999999,31.29424,26.88038,69,True
chr9,31313811,31314075,Nanog_256_peak_13305,172,.,10.20365,21.21161,17.22033,152,True
chr9,31474697,31474910,Nanog_256_peak_13307,219,.,12.5001199999999,26.18815,21.97784,106,True
chr9,32542647,32542929,Nanog_256_peak_13325,165,.,11.01102,20.48582,16.52908,67,False
chr9,32964801,32964965,Nanog_256_peak_13331,236,.,13.89387,27.95577,23.67474,71,True
chr9,33354511,33354616,Nanog_256_peak_13334,232,.,14.48579,27.53744,23.27337,66,True
chr9,33913240,33913467,Nanog_256_peak_13339,177,.,11.50769,21.80596,17.7852,131,False
chr9,34514826,34514971,Nanog_256_peak_13344,147,.,10.17466,18.61656,14.75197,64,False
chr9,34614249,34614490,Nanog_256_peak_13347,200,.,12.28871,24.14728,20.0214,185,True
chr9,36324164,36324352,Nanog_256_peak_13369,193,.,12.1690899999999,23.42473,19.33199,88,False
chr9,37159747,37159956,Nanog_256_peak_13378,234,.,14.06954,27.7182599999999,23.44795,127,True
chr9,37407498,37407690,Nanog_256_peak_13381,297,.,14.30007,34.32072,29.7967,109,True
chr9,37507073,37507604,Nanog_256_peak_13382,683,.,17.96082,73.94617,68.39434,293,False
chr9,39378962,39379086,Nanog_256_peak_13399,152,.,10.94835,19.15468,15.26331,72,False
chr9,42102796,42102911,Nanog_256_peak_13420,174,.,12.02027,21.46907,17.46502,82,True
chr9,42711462,42711674,Nanog_256_peak_13424,244,.,11.49493,28.7495,24.4356,62,True
chr9,42713317,42713575,Nanog_256_peak_13425,287,.,12.55359,33.2521099999999,28.7689599999999,207,True
chr9,42889684,42889919,Nanog_256_peak_13427,171,.,11.09411,21.11134,17.1247799999999,92,False
chr9,43091062,43091423,Nanog_256_peak_13430,225,.,13.20727,26.79325,22.55874,233,False
chr9,43798761,43799032,Nanog_256_peak_13434,154,.,10.01437,19.31837,15.4193299999999,132,False
chr9,43861470,43861655,Nanog_256_peak_13437,139,.,10.33262,17.71787,13.9017,73,False
chr9,44305402,44305677,Nanog_256_peak_13445,225,.,13.17767,26.74344,22.51147,120,True
chr9,44481859,44482072,Nanog_256_peak_13446,177,.,11.50769,21.80596,17.7852,121,False
chr9,46412958,46413296,Nanog_256_peak_13464,212,.,12.03277,25.4073299999999,21.22902,179,True
