,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain sox19b motif
13440,chr7,37588624,37588867,Sox19b_dome_peak_34063,310,.,16.19349,34.233779999999996,31.042679999999997,94,True,True
13441,chr7,37620892,37621153,Sox19b_dome_peak_34064,756,.,17.51442,79.48528,75.68928000000001,177,False,False
13442,chr7,37624818,37625176,Sox19b_dome_peak_34066,423,.,12.09472,45.71848,42.34494,105,True,True
13443,chr7,37742183,37742301,Sox19b_dome_peak_34068,163,.,11.18309,19.25812,16.3781,68,True,False
13444,chr7,37774400,37774815,Sox19b_dome_peak_34070,511,.,16.91359,54.674440000000004,51.17501,251,True,True
13445,chr7,37795440,37795624,Sox19b_dome_peak_34073,677,.,24.21998,71.48293000000001,67.77779,72,True,False
13446,chr7,37801213,37801463,Sox19b_dome_peak_34075,481,.,15.36035,51.558890000000005,48.10159,112,True,True
13447,chr7,37803633,37803840,Sox19b_dome_peak_34076,453,.,15.86331,48.75756,45.33974,96,True,True
13448,chr7,37815437,37815715,Sox19b_dome_peak_34077,307,.,14.86321,33.92734,30.741640000000004,175,True,True
13449,chr7,37816182,37816384,Sox19b_dome_peak_34078,223,.,12.00672,25.363770000000002,22.3425,95,True,False
13450,chr7,37910587,37910798,Sox19b_dome_peak_34085,411,.,19.06541,44.51892,41.1632,83,True,False
13451,chr7,37924824,37925088,Sox19b_dome_peak_34086,217,.,13.198820000000001,24.74909,21.74126,206,True,True
13452,chr7,38015767,38016023,Sox19b_dome_peak_34090,478,.,22.19004,51.33335,47.87921,153,True,True
13453,chr7,38043460,38043707,Sox19b_dome_peak_34091,626,.,24.7754,66.24585,62.60155,78,True,False
13454,chr7,38129910,38130139,Sox19b_dome_peak_34094,160,.,11.01222,18.88099,16.01074,68,True,True
13455,chr7,38140135,38140341,Sox19b_dome_peak_34096,190,.,11.6183,21.992910000000002,19.04634,80,True,False
13456,chr7,38281714,38281983,Sox19b_dome_peak_34103,331,.,15.11685,36.40347,33.17484,199,True,False
13457,chr7,38351222,38351498,Sox19b_dome_peak_34109,217,.,11.648480000000001,24.7641,21.75587,121,True,False
13458,chr7,38357574,38357692,Sox19b_dome_peak_34111,235,.,13.10692,26.62448,23.577289999999998,58,True,True
13459,chr7,38405860,38406083,Sox19b_dome_peak_34115,221,.,13.4093,25.13249,22.11649,138,True,False
13460,chr7,38421101,38421449,Sox19b_dome_peak_34116,416,.,20.20119,45.05373,41.69007,256,True,False
13461,chr7,38447505,38447842,Sox19b_dome_peak_34117,183,.,11.69699,21.22936,18.30111,256,True,True
13462,chr7,38459628,38460166,Sox19b_dome_peak_34118,900,.,18.29243,94.04691,90.09092,246,True,False
13463,chr7,38460287,38460626,Sox19b_dome_peak_34119,407,.,10.935189999999999,44.080870000000004,40.73187,149,True,True
13464,chr7,38605125,38605287,Sox19b_dome_peak_34122,160,.,11.01222,18.88099,16.01074,54,True,True
13465,chr7,38689642,38689878,Sox19b_dome_peak_34126,268,.,14.06586,30.0137,26.899179999999998,70,True,False
13466,chr7,38692285,38692463,Sox19b_dome_peak_34127,449,.,19.53445,48.31157,44.90023,57,True,False
13467,chr7,38726090,38726377,Sox19b_dome_peak_34129,328,.,16.90908,36.083420000000004,32.86018,120,True,True
13468,chr7,38792547,38792743,Sox19b_dome_peak_34132,393,.,18.801,42.64215,39.31507,111,True,False
13469,chr7,38806453,38806736,Sox19b_dome_peak_34133,244,.,12.941139999999999,27.520229999999998,24.45438,230,True,True
13470,chr7,38833503,38833938,Sox19b_dome_peak_34136,827,.,16.81616,86.60965999999999,82.73487,105,True,False
13471,chr7,38961666,38961862,Sox19b_dome_peak_34141,369,.,17.82541,40.287859999999995,36.99672,110,True,False
13472,chr7,39026057,39026295,Sox19b_dome_peak_34144,141,.,10.1234,16.93176,14.11385,165,True,True
13473,chr7,39168397,39168784,Sox19b_dome_peak_34147,291,.,13.12735,32.29293,29.135890000000003,118,True,False
13474,chr7,39360587,39360858,Sox19b_dome_peak_34151,456,.,19.97009,49.05,45.628190000000004,121,True,False
13475,chr7,39445129,39445390,Sox19b_dome_peak_34156,470,.,22.09195,50.4426,47.00116,160,True,False
13476,chr7,39535134,39535240,Sox19b_dome_peak_34157,192,.,12.38224,22.17115,19.22055,51,True,False
13477,chr7,39639044,39639179,Sox19b_dome_peak_34160,169,.,11.33726,19.880979999999997,16.98554,45,True,False
13478,chr7,39751511,39751661,Sox19b_dome_peak_34164,158,.,10.94533,18.736320000000003,15.869720000000001,101,True,False
13479,chr7,39787677,39787866,Sox19b_dome_peak_34166,251,.,11.892610000000001,28.2068,25.12721,90,True,False
13480,chr7,39792467,39792629,Sox19b_dome_peak_34168,459,.,17.44572,49.373020000000004,45.946329999999996,77,True,True
13481,chr7,39817477,39817744,Sox19b_dome_peak_34170,309,.,16.79417,34.13176,30.94235,180,True,True
13482,chr7,39885270,39885372,Sox19b_dome_peak_34171,174,.,11.59474,20.37671,17.4684,61,True,False
13483,chr7,39892691,39893179,Sox19b_dome_peak_34173,178,.,11.648480000000001,20.77157,17.85409,379,True,True
13484,chr7,39934704,39934855,Sox19b_dome_peak_34174,155,.,10.77182,18.38843,15.53204,78,True,True
13485,chr7,39975733,39976179,Sox19b_dome_peak_34177,816,.,22.94479,85.51592,81.6527,271,True,True
13486,chr7,40032372,40032879,Sox19b_dome_peak_34181,516,.,21.24266,55.177040000000005,51.67062,259,True,False
13487,chr7,40083426,40083614,Sox19b_dome_peak_34183,500,.,19.83618,53.577780000000004,50.093059999999994,92,True,False
13488,chr7,40145126,40145256,Sox19b_dome_peak_34187,191,.,12.34689,22.101470000000003,19.152379999999997,56,True,False
13489,chr7,40185941,40186123,Sox19b_dome_peak_34188,416,.,21.22291,45.05168,41.68809,104,True,True
13490,chr7,40261086,40261219,Sox19b_dome_peak_34191,201,.,12.87391,23.0834,20.11235,55,True,False
13491,chr7,40285032,40285318,Sox19b_dome_peak_34192,191,.,12.34689,22.101470000000003,19.152379999999997,72,True,False
13492,chr7,40324965,40325310,Sox19b_dome_peak_34194,458,.,20.09229,49.2571,45.832229999999996,209,True,True
13493,chr7,40340494,40340883,Sox19b_dome_peak_34195,1863,.,34.18835,191.32818999999998,186.32185,192,False,False
13494,chr7,40393369,40393589,Sox19b_dome_peak_34199,329,.,16.61516,36.21971,32.994040000000005,77,True,False
13495,chr7,40458511,40458717,Sox19b_dome_peak_34204,217,.,12.66647,24.78516,21.776329999999998,82,True,False
13496,chr7,40568051,40568524,Sox19b_dome_peak_34208,1274,.,26.14663,131.79317,127.4395,313,True,True
13497,chr7,40618776,40619103,Sox19b_dome_peak_34215,209,.,11.80952,23.8918,20.902260000000002,82,True,False
13498,chr7,40630681,40630861,Sox19b_dome_peak_34217,286,.,15.472270000000002,31.79972,28.651770000000003,87,True,False
13499,chr7,40642993,40643204,Sox19b_dome_peak_34218,188,.,11.192160000000001,21.7854,18.84388,97,True,False
13500,chr7,40730115,40730519,Sox19b_dome_peak_34220,575,.,23.765060000000002,61.11951,57.53728,249,True,True
13501,chr7,40889009,40889512,Sox19b_dome_peak_34225,221,.,10.1989,25.17672,22.15982,405,True,True
13502,chr7,40932560,40933035,Sox19b_dome_peak_34226,2361,.,34.46224,241.7702,236.18877999999998,335,True,True
13503,chr7,40942127,40942259,Sox19b_dome_peak_34228,249,.,12.16969,28.06258,24.985970000000002,71,True,False
13504,chr7,40945393,40945601,Sox19b_dome_peak_34229,238,.,12.56513,26.891090000000002,23.837979999999998,71,True,True
13505,chr7,40951037,40951342,Sox19b_dome_peak_34230,1067,.,32.74805,110.8519,106.71136000000001,194,True,False
13506,chr7,40977286,40977505,Sox19b_dome_peak_34232,484,.,22.07926,51.8806,48.41895,97,True,True
13507,chr7,40995133,40995266,Sox19b_dome_peak_34236,178,.,10.914539999999999,20.81156,17.893320000000003,76,True,False
13508,chr7,40997158,40997389,Sox19b_dome_peak_34237,290,.,15.00753,32.2198,29.064020000000003,158,True,False
13509,chr7,41011040,41011317,Sox19b_dome_peak_34238,530,.,17.0911,56.61091999999999,53.085390000000004,169,True,True
13510,chr7,41058577,41058839,Sox19b_dome_peak_34245,556,.,21.67342,59.22609,55.667030000000004,127,True,True
13511,chr7,41068669,41068898,Sox19b_dome_peak_34247,433,.,20.778370000000002,46.74542,43.356640000000006,83,True,False
13512,chr7,41170092,41170269,Sox19b_dome_peak_34253,225,.,13.14872,25.6081,22.58158,60,True,False
13513,chr7,41222616,41222737,Sox19b_dome_peak_34257,564,.,24.55706,60.01491,56.44631999999999,51,True,True
13514,chr7,41434931,41435133,Sox19b_dome_peak_34260,222,.,12.96363,25.29095,22.271179999999998,129,True,False
13515,chr7,41454057,41454182,Sox19b_dome_peak_34261,161,.,10.88407,19.03695,16.162760000000002,61,True,True
13516,chr7,41462813,41463513,Sox19b_dome_peak_34262,843,.,13.74105,88.2186,84.32623000000001,97,True,True
13517,chr7,41473986,41474264,Sox19b_dome_peak_34266,234,.,10.615110000000001,26.53395,23.4886,196,True,True
13518,chr7,41474538,41474723,Sox19b_dome_peak_34267,430,.,16.67759,46.44915,43.06488,83,True,False
13519,chr7,41490439,41490630,Sox19b_dome_peak_34269,350,.,17.4628,38.31888,35.0591,125,True,False
13520,chr7,41503537,41503690,Sox19b_dome_peak_34270,145,.,10.13579,17.35925,14.53,85,True,True
13521,chr7,41538424,41538799,Sox19b_dome_peak_34272,1039,.,28.50015,108.0345,103.92509,97,True,True
13522,chr7,41575051,41575587,Sox19b_dome_peak_34275,298,.,14.33659,33.03862,29.8683,98,True,False
13523,chr7,41591364,41591701,Sox19b_dome_peak_34276,707,.,24.40883,74.52858,70.78806,193,True,True
13524,chr7,41616327,41616737,Sox19b_dome_peak_34278,1227,.,22.16179,127.03132,122.72568999999999,286,False,False
13525,chr7,41616941,41617196,Sox19b_dome_peak_34279,475,.,11.80457,51.01272,47.56306,141,True,True
13526,chr7,41685634,41685798,Sox19b_dome_peak_34281,172,.,11.56228,20.13907,17.23669,65,True,False
13527,chr7,41698203,41698475,Sox19b_dome_peak_34283,319,.,17.06277,35.1608,31.953870000000002,96,True,False
13528,chr7,41710017,41710140,Sox19b_dome_peak_34284,341,.,17.65462,37.37806,34.13284,79,True,False
13529,chr7,41715463,41715723,Sox19b_dome_peak_34285,682,.,21.98926,71.9266,68.21659,168,True,True
13530,chr7,41724533,41724800,Sox19b_dome_peak_34288,3742,.,39.25298,381.16013,374.2926,119,True,False
13531,chr7,41735134,41735337,Sox19b_dome_peak_34289,287,.,14.81605,31.89735,28.747759999999996,72,True,False
13532,chr7,41748873,41748966,Sox19b_dome_peak_34290,223,.,13.55339,25.39786,22.3758,52,True,True
13533,chr7,41783773,41784155,Sox19b_dome_peak_34294,837,.,27.065040000000003,87.68623000000001,83.79964,217,True,False
13534,chr7,41795629,41795858,Sox19b_dome_peak_34296,227,.,11.89683,25.77001,22.740370000000002,159,True,False
13535,chr7,41847371,41847611,Sox19b_dome_peak_34300,168,.,11.08136,19.7453,16.8535,186,True,False
13536,chr7,41854880,41855270,Sox19b_dome_peak_34301,341,.,13.30665,37.35564,34.111059999999995,204,True,False
13537,chr7,41870005,41870378,Sox19b_dome_peak_34303,1042,.,26.19134,108.31478,104.20258000000001,144,False,False
13538,chr7,41884538,41884933,Sox19b_dome_peak_34307,961,.,18.9827,100.21941,96.19575999999999,274,False,False
13539,chr7,41978971,41979361,Sox19b_dome_peak_34309,729,.,25.13199,76.72439,72.95934,233,True,True
13540,chr7,42017020,42017176,Sox19b_dome_peak_34311,253,.,14.962489999999999,28.45293,25.368389999999998,59,True,True
13541,chr7,42051747,42051932,Sox19b_dome_peak_34314,428,.,21.203110000000002,46.18076,42.80066,70,True,True
13542,chr7,42076019,42076340,Sox19b_dome_peak_34315,205,.,12.51147,23.5274,20.54638,98,True,True
13543,chr7,42183085,42183304,Sox19b_dome_peak_34321,268,.,15.324910000000001,29.959590000000002,26.846009999999996,122,True,True
13544,chr7,42189975,42190158,Sox19b_dome_peak_34322,552,.,19.08811,58.80976999999999,55.256269999999994,101,True,False
13545,chr7,42193945,42194227,Sox19b_dome_peak_34324,356,.,14.16792,38.95562,35.685340000000004,84,True,False
13546,chr7,42209672,42209800,Sox19b_dome_peak_34325,246,.,13.7679,27.7413,24.6711,47,True,False
13547,chr7,42224774,42225085,Sox19b_dome_peak_34327,426,.,18.16551,45.98406,42.60654,111,True,False
13548,chr7,42234933,42235287,Sox19b_dome_peak_34328,229,.,13.03787,25.9505,22.91696,193,True,False
13549,chr7,42247667,42247834,Sox19b_dome_peak_34329,163,.,10.971789999999999,19.19776,16.31914,104,True,False
13550,chr7,42261799,42262132,Sox19b_dome_peak_34330,406,.,19.589389999999998,43.99334,40.64549,168,False,True
13551,chr7,42282264,42282416,Sox19b_dome_peak_34331,154,.,10.26587,18.329720000000002,15.475,51,True,False
13552,chr7,42286052,42286174,Sox19b_dome_peak_34332,182,.,11.43367,21.203570000000003,18.27585,52,True,False
13553,chr7,42428799,42429068,Sox19b_dome_peak_34335,1014,.,25.81371,105.57571999999999,101.49243,185,True,False
13554,chr7,42430905,42431186,Sox19b_dome_peak_34336,302,.,11.31887,33.46953,30.29192,130,True,False
13555,chr7,42444349,42444785,Sox19b_dome_peak_34338,1769,.,30.14524,181.90317,176.99817,242,False,False
13556,chr7,42455456,42455847,Sox19b_dome_peak_34340,1286,.,26.66305,133.04675,128.68102,153,True,True
13557,chr7,42462896,42463362,Sox19b_dome_peak_34342,2098,.,16.762,215.10663,209.83733999999998,296,False,True
13558,chr7,42539405,42539588,Sox19b_dome_peak_34348,208,.,12.90799,23.81502,20.827,77,True,True
13559,chr7,42544741,42544906,Sox19b_dome_peak_34349,240,.,14.27549,27.14327,24.08512,75,True,True
13560,chr7,42608031,42608494,Sox19b_dome_peak_34353,670,.,20.47981,70.79255,67.09574,303,True,True
13561,chr7,42637388,42637593,Sox19b_dome_peak_34354,1089,.,35.82189,113.14103999999999,108.97707,115,True,True
13562,chr7,42651954,42652484,Sox19b_dome_peak_34355,1729,.,26.298,177.85788,172.99586000000002,382,True,False
13563,chr7,42731056,42731260,Sox19b_dome_peak_34358,422,.,20.87795,45.59258,42.2209,115,True,False
13564,chr7,43046631,43046754,Sox19b_dome_peak_34363,161,.,10.69758,19.07169,16.19656,74,True,False
13565,chr7,43248379,43248661,Sox19b_dome_peak_34371,362,.,17.37054,39.51769,36.238490000000006,81,True,True
13566,chr7,43391653,43392139,Sox19b_dome_peak_34374,609,.,18.634339999999998,64.58058,60.95595,395,True,True
13567,chr7,43474005,43474223,Sox19b_dome_peak_34379,208,.,12.90799,23.81502,20.827,113,True,False
13568,chr7,43534143,43534361,Sox19b_dome_peak_34380,243,.,12.86415,27.391440000000003,24.32824,87,True,True
13569,chr7,43587969,43588101,Sox19b_dome_peak_34384,289,.,16.46252,32.12601,28.9719,82,True,True
13570,chr7,43665163,43665450,Sox19b_dome_peak_34387,165,.,11.09097,19.418129999999998,16.53432,120,True,False
13571,chr7,43678346,43678512,Sox19b_dome_peak_34388,767,.,25.730620000000002,80.56665,76.75867,68,True,False
13572,chr7,43689888,43690271,Sox19b_dome_peak_34393,570,.,19.6337,60.650909999999996,57.074569999999994,175,True,False
13573,chr7,43695479,43695856,Sox19b_dome_peak_34394,315,.,14.554110000000001,34.75492,31.55472,273,False,True
13574,chr7,43804511,43804811,Sox19b_dome_peak_34397,172,.,10.21846,20.16924,17.26598,202,True,True
13575,chr7,43806225,43806509,Sox19b_dome_peak_34398,164,.,10.30562,19.305889999999998,16.424879999999998,85,True,False
13576,chr7,43829946,43830240,Sox19b_dome_peak_34399,771,.,21.15145,80.93603,77.12467,187,False,True
13577,chr7,43845042,43845242,Sox19b_dome_peak_34402,1119,.,31.67365,116.1335,111.93798999999999,130,True,True
13578,chr7,43859866,43860191,Sox19b_dome_peak_34404,1352,.,19.38502,139.63901,135.2029,108,True,False
13579,chr7,43864299,43864718,Sox19b_dome_peak_34405,1078,.,16.634439999999998,111.96546000000001,107.813,188,True,False
13580,chr7,43888251,43888465,Sox19b_dome_peak_34407,242,.,14.682960000000001,27.35872,24.29618,54,True,True
13581,chr7,43936628,43936807,Sox19b_dome_peak_34411,202,.,12.5703,23.19793,20.22429,88,True,False
13582,chr7,43966034,43966349,Sox19b_dome_peak_34413,352,.,12.84056,38.51419,35.25093,149,True,False
13583,chr7,43969922,43970196,Sox19b_dome_peak_34414,469,.,15.151520000000001,50.37457,46.93404,199,True,False
13584,chr7,43975814,43976215,Sox19b_dome_peak_34415,492,.,19.360039999999998,52.75193,49.27805,229,True,False
13585,chr7,44016258,44016459,Sox19b_dome_peak_34417,249,.,14.22825,27.99519,24.92012,71,True,False
13586,chr7,44024005,44024137,Sox19b_dome_peak_34418,297,.,16.126160000000002,32.94024,29.77168,56,True,True
13587,chr7,44064620,44064844,Sox19b_dome_peak_34421,598,.,25.16529,63.50578,59.89414,125,True,True
13588,chr7,44083966,44084243,Sox19b_dome_peak_34422,838,.,28.1806,87.75007,83.86279,176,True,False
13589,chr7,44181288,44181654,Sox19b_dome_peak_34426,215,.,11.88767,24.58631,21.58194,240,True,True
13590,chr7,44232698,44233050,Sox19b_dome_peak_34427,1029,.,30.10872,107.0633,102.9641,206,True,True
13591,chr7,44254005,44254157,Sox19b_dome_peak_34428,419,.,21.07175,45.33234,41.964490000000005,86,True,True
13592,chr7,44331315,44331827,Sox19b_dome_peak_34430,743,.,20.66665,78.15718000000001,74.37594,197,False,True
13593,chr7,44342064,44342206,Sox19b_dome_peak_34431,187,.,12.21914,21.63955,18.70123,75,True,False
13594,chr7,44593779,44593916,Sox19b_dome_peak_34440,172,.,11.56228,20.13907,17.23669,77,True,True
13595,chr7,44603530,44603795,Sox19b_dome_peak_34441,1052,.,29.200740000000003,109.39118,105.26675,115,True,True
13596,chr7,44690507,44690778,Sox19b_dome_peak_34443,386,.,18.810589999999998,41.96801,38.65122,158,True,True
13597,chr7,44704854,44705113,Sox19b_dome_peak_34445,308,.,14.51395,34.00835,30.821170000000002,154,True,False
13598,chr7,44712651,44713155,Sox19b_dome_peak_34447,475,.,14.4112,51.04456,47.59446,89,True,False
13599,chr7,44720697,44721449,Sox19b_dome_peak_34452,1444,.,16.39834,148.95685,144.42009,230,True,True
13600,chr7,44806412,44806621,Sox19b_dome_peak_34458,179,.,10.961969999999999,20.89065,17.970370000000003,149,True,True
13601,chr7,44812223,44812437,Sox19b_dome_peak_34459,178,.,11.648480000000001,20.77157,17.85409,83,True,False
13602,chr7,44827386,44827698,Sox19b_dome_peak_34460,245,.,12.63879,27.621259999999996,24.55359,222,True,False
13603,chr7,45051637,45052219,Sox19b_dome_peak_34466,1395,.,26.66572,144.00563,139.52316000000002,469,True,False
13604,chr7,45064291,45064530,Sox19b_dome_peak_34467,172,.,11.496830000000001,20.18667,17.28314,145,True,False
13605,chr7,45296566,45296918,Sox19b_dome_peak_34472,611,.,24.909270000000003,64.75424,61.127669999999995,149,True,False
13606,chr7,45369537,45369657,Sox19b_dome_peak_34474,246,.,14.343279999999998,27.707340000000002,24.63776,56,True,True
13607,chr7,45501231,45501363,Sox19b_dome_peak_34476,151,.,10.60205,17.98864,15.14272,36,True,False
13608,chr7,45512848,45513200,Sox19b_dome_peak_34478,386,.,18.43013,42.01104,38.693540000000006,117,True,True
13609,chr7,45774366,45774700,Sox19b_dome_peak_34483,430,.,19.75013,46.4132,43.02949,176,True,True
13610,chr7,45780533,45780730,Sox19b_dome_peak_34484,208,.,13.107679999999998,23.86801,20.87884,101,True,False
13611,chr7,45827459,45827770,Sox19b_dome_peak_34485,515,.,23.024520000000003,55.02511,51.520540000000004,147,True,True
13612,chr7,45879726,45879988,Sox19b_dome_peak_34486,208,.,12.90799,23.81502,20.827,69,True,False
13613,chr7,45973031,45973367,Sox19b_dome_peak_34489,995,.,27.242409999999996,103.58566,99.52476,216,True,True
13614,chr7,45992933,45993071,Sox19b_dome_peak_34490,172,.,10.79169,20.1169,17.21588,89,True,False
13615,chr7,45998036,45998388,Sox19b_dome_peak_34491,1094,.,23.4444,113.62308,109.45358,228,True,True
13616,chr7,45999815,46000059,Sox19b_dome_peak_34492,389,.,11.754669999999999,42.23193,38.91101,159,True,False
13617,chr7,46032720,46033030,Sox19b_dome_peak_34493,968,.,19.23108,100.90826,96.87725999999999,167,False,False
13618,chr7,46034520,46034912,Sox19b_dome_peak_34494,819,.,17.104870000000002,85.78947,81.92359,78,True,True
13619,chr7,46045124,46045253,Sox19b_dome_peak_34495,170,.,11.196110000000001,19.94975,17.05284,71,True,False
