,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain nanog motif
1967,chr7,5989945,5990191,Nanog_256_peak_11685,141,.,10.580860000000001,17.939770000000003,14.11193,49,False
1968,chr7,8568086,8568340,Nanog_256_peak_11702,260,.,15.0174,30.44445,26.062179999999998,192,False
1969,chr7,8882880,8883051,Nanog_256_peak_11704,144,.,10.48881,18.325570000000003,14.475420000000002,105,True
1970,chr7,9007869,9008244,Nanog_256_peak_11707,329,.,16.213739999999998,37.565909999999995,32.92406,205,False
1971,chr7,9665494,9665594,Nanog_256_peak_11714,160,.,11.50564,20.00323,16.069879999999998,57,True
1972,chr7,10560937,10561046,Nanog_256_peak_11724,166,.,11.06281,20.57326,16.61224,34,False
1973,chr7,11241301,11241575,Nanog_256_peak_11731,147,.,10.447980000000001,18.6409,14.77495,115,False
1974,chr7,12579751,12580321,Nanog_256_peak_11738,471,.,18.171689999999998,52.25773,47.18842,480,True
1975,chr7,13097542,13097803,Nanog_256_peak_11743,383,.,14.51808,43.198840000000004,38.372840000000004,145,True
1976,chr7,14535614,14535718,Nanog_256_peak_11759,162,.,11.343869999999999,20.21527,16.2713,57,False
1977,chr7,14576283,14576532,Nanog_256_peak_11760,268,.,14.413879999999999,31.22154,26.8105,142,False
1978,chr7,14584952,14585136,Nanog_256_peak_11761,182,.,10.83013,22.26047,18.21857,132,True
1979,chr7,15308572,15308748,Nanog_256_peak_11771,404,.,18.26044,45.386309999999995,40.49556,100,False
1980,chr7,16862649,16862846,Nanog_256_peak_11785,170,.,11.571010000000001,21.00617,17.025370000000002,120,False
1981,chr7,16911218,16911327,Nanog_256_peak_11787,174,.,12.145660000000001,21.48584,17.48091,66,False
1982,chr7,17125006,17125264,Nanog_256_peak_11792,195,.,12.28466,23.62098,19.518420000000003,96,True
1983,chr7,17148306,17148552,Nanog_256_peak_11793,265,.,14.59544,30.90405,26.5043,138,False
1984,chr7,17232746,17232977,Nanog_256_peak_11794,237,.,12.182,28.08372,23.79808,55,False
1985,chr7,17274649,17274792,Nanog_256_peak_11796,193,.,13.03973,23.47382,19.37829,96,False
1986,chr7,17908944,17909158,Nanog_256_peak_11799,213,.,12.08032,25.4868,21.305629999999997,114,False
1987,chr7,18176649,18176915,Nanog_256_peak_11802,211,.,12.32161,25.31008,21.13596,208,True
1988,chr7,18512736,18513190,Nanog_256_peak_11805,372,.,15.08999,42.08173,37.28962,186,False
1989,chr7,18612216,18612426,Nanog_256_peak_11806,283,.,16.06854,32.838809999999995,28.36911,148,True
1990,chr7,19562280,19562546,Nanog_256_peak_11810,166,.,10.16435,20.60673,16.644389999999998,211,False
1991,chr7,19791760,19791929,Nanog_256_peak_11817,172,.,11.91874,21.27639,17.28154,109,False
1992,chr7,20144748,20144940,Nanog_256_peak_11823,161,.,11.02843,20.06147,16.12546,85,False
1993,chr7,20227759,20227951,Nanog_256_peak_11826,304,.,14.721279999999998,35.03986,30.48947,83,False
1994,chr7,21764912,21765017,Nanog_256_peak_11843,139,.,10.19462,17.80842,13.987260000000001,37,False
1995,chr7,22138741,22139109,Nanog_256_peak_11844,347,.,16.89617,39.41708,34.709590000000006,218,True
1996,chr7,22318646,22318779,Nanog_256_peak_11846,192,.,11.13188,23.324170000000002,19.23616,99,True
1997,chr7,22441355,22441494,Nanog_256_peak_11849,152,.,10.71236,19.097360000000002,15.208820000000001,64,True
1998,chr7,22718042,22718279,Nanog_256_peak_11853,145,.,10.29553,18.380229999999997,14.5277,29,False
1999,chr7,23014040,23014171,Nanog_256_peak_11859,165,.,11.01102,20.48582,16.52908,57,True
2000,chr7,23291768,23292044,Nanog_256_peak_11860,167,.,11.423110000000001,20.74612,16.77775,224,False
2001,chr7,23298556,23298769,Nanog_256_peak_11861,134,.,10.08344,17.26485,13.471789999999999,56,True
2002,chr7,23450344,23450727,Nanog_256_peak_11865,368,.,17.32815,41.58017,36.80358,140,True
2003,chr7,23875731,23875888,Nanog_256_peak_11872,174,.,11.58029,21.45506,17.45174,62,True
2004,chr7,24069902,24070235,Nanog_256_peak_11873,711,.,21.2668,76.73588000000001,71.12903,240,False
2005,chr7,24077652,24078069,Nanog_256_peak_11874,446,.,10.87073,49.64164,44.6437,132,False
2006,chr7,24226466,24226690,Nanog_256_peak_11876,134,.,10.05649,17.21641,13.4257,67,True
2007,chr7,24390831,24390936,Nanog_256_peak_11879,152,.,11.09419,19.17139,15.278979999999999,41,False
2008,chr7,24814322,24814533,Nanog_256_peak_11885,180,.,11.69849,22.1288,18.09262,111,False
2009,chr7,25059229,25059476,Nanog_256_peak_11889,416,.,18.50147,46.556940000000004,41.63884,77,True
2010,chr7,25554195,25554522,Nanog_256_peak_11892,309,.,14.99738,35.50931,30.94228,142,False
2011,chr7,26438192,26438396,Nanog_256_peak_11906,150,.,10.363430000000001,18.932660000000002,15.051839999999999,118,True
2012,chr7,26497940,26498107,Nanog_256_peak_11908,200,.,12.31669,24.19436,20.06664,72,False
2013,chr7,26518055,26518269,Nanog_256_peak_11909,242,.,13.192,28.54931,24.244629999999997,102,True
2014,chr7,26655213,26655556,Nanog_256_peak_11911,313,.,13.27045,35.91576,31.333270000000002,166,True
2015,chr7,26733646,26733862,Nanog_256_peak_11916,332,.,14.35004,37.873,33.21949,52,False
2016,chr7,28212081,28212351,Nanog_256_peak_11932,231,.,13.573139999999999,27.41082,23.15247,80,False
2017,chr7,29439984,29440210,Nanog_256_peak_11942,169,.,11.27495,20.93286,16.95576,52,False
2018,chr7,30249212,30249546,Nanog_256_peak_11955,318,.,15.15426,36.46727,31.8651,204,False
2019,chr7,30986745,30986984,Nanog_256_peak_11960,189,.,11.6283,23.04205,18.9657,157,False
2020,chr7,31457291,31457500,Nanog_256_peak_11964,234,.,12.68383,27.696920000000002,23.42737,54,True
2021,chr7,31580927,31581288,Nanog_256_peak_11966,414,.,18.80804,46.3158,41.40442,100,True
2022,chr7,32174551,32174973,Nanog_256_peak_11973,209,.,11.4791,25.0655,20.90275,104,True
2023,chr7,32211619,32211828,Nanog_256_peak_11974,289,.,15.36553,33.458870000000005,28.966759999999997,85,False
2024,chr7,32369165,32369349,Nanog_256_peak_11976,147,.,10.174660000000001,18.61656,14.751970000000002,129,True
2025,chr7,33349999,33350214,Nanog_256_peak_11982,398,.,15.74487,44.759029999999996,39.8858,114,False
2026,chr7,33685421,33685696,Nanog_256_peak_11991,314,.,12.634839999999999,36.07575,31.48841,166,False
2027,chr7,33750767,33751201,Nanog_256_peak_11992,224,.,12.10113,26.7155,22.48455,223,True
2028,chr7,34292239,34292343,Nanog_256_peak_12002,149,.,10.77138,18.832,14.95659,51,True
2029,chr7,34467241,34467382,Nanog_256_peak_12005,240,.,11.968160000000001,28.338490000000004,24.04151,78,False
2030,chr7,34467503,34468000,Nanog_256_peak_12006,267,.,12.86703,31.181620000000002,26.772920000000003,274,False
2031,chr7,35976430,35976609,Nanog_256_peak_12020,200,.,11.29906,24.17738,20.05029,71,True
2032,chr7,36702186,36702380,Nanog_256_peak_12025,132,.,10.10295,17.03138,13.25026,149,False
2033,chr7,36714050,36714208,Nanog_256_peak_12026,184,.,12.3719,22.45589,18.40471,107,False
2034,chr7,37365647,37365831,Nanog_256_peak_12029,188,.,12.18931,22.96813,18.894289999999998,118,True
2035,chr7,38459655,38459795,Nanog_256_peak_12042,171,.,11.11909,21.15312,17.1647,31,False
2036,chr7,38496706,38497013,Nanog_256_peak_12044,166,.,11.1151,20.66167,16.69715,101,False
2037,chr7,38860576,38860767,Nanog_256_peak_12048,179,.,11.29265,21.9528,17.92559,61,True
2038,chr7,39243628,39243808,Nanog_256_peak_12051,223,.,12.76098,26.623929999999998,22.397289999999998,75,False
2039,chr7,40243618,40243711,Nanog_256_peak_12061,182,.,11.5189,22.33053,18.28529,46,True
2040,chr7,40618796,40619015,Nanog_256_peak_12076,159,.,10.35015,19.87412,15.9479,79,True
2041,chr7,41698102,41698526,Nanog_256_peak_12089,225,.,12.12341,26.753140000000002,22.52083,237,False
2042,chr7,42189913,42190155,Nanog_256_peak_12099,306,.,12.540280000000001,35.22327,30.66623,163,True
2043,chr7,42455586,42455693,Nanog_256_peak_12105,246,.,13.828970000000002,29.0072,24.68234,43,False
2044,chr7,42652002,42652479,Nanog_256_peak_12107,271,.,13.08394,31.558559999999996,27.13519,125,True
2045,chr7,42866701,42866892,Nanog_256_peak_12111,288,.,14.934520000000001,33.3846,28.89589,145,True
2046,chr7,43537927,43538241,Nanog_256_peak_12117,270,.,13.777439999999999,31.43583,27.01667,189,True
2047,chr7,43678358,43678484,Nanog_256_peak_12120,194,.,12.94536,23.54844,19.4496,63,False
2048,chr7,45691570,45691746,Nanog_256_peak_12133,153,.,10.97841,19.20995,15.315929999999998,91,True
2049,chr7,45877672,45877858,Nanog_256_peak_12134,342,.,16.21409,38.973259999999996,34.28051,109,False
2050,chr7,45878229,45878329,Nanog_256_peak_12135,318,.,15.58186,36.499309999999994,31.89562,68,False
2051,chr7,45919881,45919998,Nanog_256_peak_12136,342,.,11.74493,38.909420000000004,34.21975,59,False
2052,chr7,45920969,45921292,Nanog_256_peak_12137,747,.,16.921670000000002,80.41022,74.73966,76,False
2053,chr7,45925541,45925697,Nanog_256_peak_12138,770,.,17.21104,82.80626,77.0891,69,False
2054,chr7,45973156,45973340,Nanog_256_peak_12140,168,.,11.19445,20.796120000000002,16.824820000000003,80,False
2055,chr7,46034534,46034831,Nanog_256_peak_12145,208,.,11.82338,25.05706,20.89473,114,False
2056,chr7,46248144,46248452,Nanog_256_peak_12148,723,.,22.33249,77.94214000000001,72.31326999999999,218,True
2057,chr7,46530689,46530946,Nanog_256_peak_12152,168,.,11.481819999999999,20.84909,16.87537,38,False
2058,chr7,46660076,46660306,Nanog_256_peak_12153,155,.,11.22658,19.436989999999998,15.53245,59,False
2059,chr7,46780381,46780564,Nanog_256_peak_12154,167,.,10.53396,20.6924,16.726670000000002,106,True
2060,chr7,48395564,48395751,Nanog_256_peak_12166,236,.,13.196710000000001,27.947770000000002,23.66752,111,False
2061,chr7,48871138,48871392,Nanog_256_peak_12170,287,.,11.51212,33.21917,28.73698,153,True
2062,chr7,48876966,48877292,Nanog_256_peak_12171,203,.,12.18627,24.52018,20.38094,161,False
2063,chr7,49283950,49284329,Nanog_256_peak_12172,165,.,11.03685,20.529420000000002,16.57089,294,False
2064,chr7,50631896,50632305,Nanog_256_peak_12185,287,.,12.172889999999999,33.20177,28.7203,89,False
2065,chr7,50768047,50768153,Nanog_256_peak_12187,191,.,12.899289999999999,23.22178,19.13849,74,False
2066,chr7,50941468,50941657,Nanog_256_peak_12191,196,.,10.705039999999999,23.74728,19.63826,96,True
2067,chr7,51393093,51393464,Nanog_256_peak_12195,192,.,12.112119999999999,23.328210000000002,19.23974,273,False
2068,chr7,52499210,52499414,Nanog_256_peak_12207,153,.,10.2885,19.27744,15.3803,57,False
2069,chr7,52708764,52709068,Nanog_256_peak_12208,202,.,11.40442,24.35453,20.2216,135,False
2070,chr7,53020243,53020345,Nanog_256_peak_12217,137,.,10.370230000000001,17.551560000000002,13.743329999999998,44,False
2071,chr7,54196761,54196927,Nanog_256_peak_12222,149,.,10.93303,18.85378,14.97725,85,False
2072,chr7,54613308,54613571,Nanog_256_peak_12226,341,.,10.882589999999999,38.86309,34.1745,189,False
2073,chr7,54684971,54685102,Nanog_256_peak_12230,177,.,10.56657,21.82014,17.79898,62,True
2074,chr7,55499598,55499879,Nanog_256_peak_12234,242,.,13.534229999999999,28.51285,24.2092,121,False
2075,chr7,55508097,55508343,Nanog_256_peak_12235,211,.,11.96216,25.28925,21.11617,109,False
2076,chr7,55553981,55554150,Nanog_256_peak_12238,175,.,10.70759,21.51108,17.50476,104,True
2077,chr7,56196998,56197215,Nanog_256_peak_12243,154,.,10.60948,19.34727,15.447189999999999,99,False
2078,chr7,56413651,56413928,Nanog_256_peak_12245,304,.,16.287760000000002,35.01993,30.47077,147,False
2079,chr7,56494937,56495130,Nanog_256_peak_12247,307,.,14.08346,35.31348,30.75305,59,True
2080,chr7,56766626,56766990,Nanog_256_peak_12253,301,.,14.89143,34.647729999999996,30.11154,245,False
2081,chr7,58828380,58828566,Nanog_256_peak_12266,380,.,15.102889999999999,42.837759999999996,38.02215,89,False
2082,chr7,59281131,59281295,Nanog_256_peak_12270,231,.,13.86222,27.358790000000003,23.10243,118,False
2083,chr7,60160048,60160227,Nanog_256_peak_12277,189,.,11.60335,23.00048,18.9254,68,True
2084,chr7,60337018,60337140,Nanog_256_peak_12279,248,.,14.61933,29.20455,24.87235,39,False
2085,chr7,60644540,60644793,Nanog_256_peak_12282,264,.,14.9348,30.87708,26.477790000000002,110,False
2086,chr7,61996387,61996503,Nanog_256_peak_12291,171,.,12.015189999999999,21.12528,17.13824,44,False
2087,chr7,62861797,62862261,Nanog_256_peak_12299,155,.,10.425310000000001,19.5049,15.59661,416,True
2088,chr7,62936485,62936715,Nanog_256_peak_12300,350,.,16.69361,39.7856,35.06689,172,False
2089,chr7,63233861,63233968,Nanog_256_peak_12304,138,.,10.47983,17.70955,13.89361,26,True
2090,chr7,63476601,63476696,Nanog_256_peak_12308,145,.,10.68468,18.375510000000002,14.5234,40,True
2091,chr7,63820961,63821290,Nanog_256_peak_12313,223,.,13.43334,26.62237,22.395870000000002,72,False
2092,chr7,64012365,64012551,Nanog_256_peak_12315,159,.,11.43121,19.85652,15.9315,56,True
2093,chr7,64610994,64611082,Nanog_256_peak_12319,144,.,10.749410000000001,18.32141,14.47153,36,False
2094,chr7,65229931,65230246,Nanog_256_peak_12326,366,.,16.82489,41.45568,36.683890000000005,210,True
2095,chr7,66988559,66988698,Nanog_256_peak_12337,145,.,10.68468,18.375510000000002,14.5234,95,False
2096,chr7,67215577,67215918,Nanog_256_peak_12338,286,.,16.23285,33.12857,28.648809999999997,242,False
2097,chr7,68719164,68719573,Nanog_256_peak_12348,343,.,14.2394,39.08659,34.3898,287,True
2098,chr7,70236063,70236283,Nanog_256_peak_12360,156,.,11.19356,19.60966,15.696670000000001,99,True
2099,chr7,70730101,70730259,Nanog_256_peak_12367,221,.,13.827670000000001,26.32102,22.10507,71,True
2100,chr7,71354672,71354983,Nanog_256_peak_12374,392,.,15.794429999999998,44.10203,39.24658,289,True
2101,chr7,73818854,73818975,Nanog_256_peak_12404,172,.,10.22213,21.24267,17.24952,68,False
2102,chr7,73922036,73922405,Nanog_256_peak_12407,220,.,12.525730000000001,26.230909999999998,22.019,91,False
2103,chr8,1560638,1561165,Nanog_256_peak_12419,377,.,13.10786,42.51295,37.70717,309,False
2104,chr8,2616168,2616326,Nanog_256_peak_12426,175,.,12.08892,21.600360000000002,17.5899,46,False
2105,chr8,2804768,2805033,Nanog_256_peak_12428,322,.,16.2305,36.905809999999995,32.28688,193,False
2106,chr8,3082371,3082572,Nanog_256_peak_12431,634,.,18.31221,68.90867,63.460319999999996,167,False
2107,chr8,4368946,4369216,Nanog_256_peak_12442,188,.,12.18931,22.96813,18.894289999999998,145,True
2108,chr8,5506563,5506737,Nanog_256_peak_12450,140,.,10.54697,17.86201,14.037989999999999,89,True
2109,chr8,5735594,5735728,Nanog_256_peak_12453,144,.,10.7386,18.30904,14.4604,62,False
2110,chr8,6472724,6472875,Nanog_256_peak_12456,185,.,12.21163,22.556279999999997,18.50008,81,True
2111,chr8,7321009,7321308,Nanog_256_peak_12461,245,.,13.769,28.90652,24.58537,178,False
2112,chr8,7565354,7565515,Nanog_256_peak_12462,174,.,10.98108,21.43436,17.43219,69,False
2113,chr8,8907573,8907733,Nanog_256_peak_12471,230,.,12.444139999999999,27.293909999999997,23.041120000000003,77,True
2114,chr8,8921493,8921815,Nanog_256_peak_12474,309,.,14.17779,35.478120000000004,30.9114,195,True
2115,chr8,9178224,9178372,Nanog_256_peak_12481,174,.,11.29712,21.4515,17.44831,89,False
2116,chr8,11208504,11208792,Nanog_256_peak_12496,412,.,16.50609,46.14107,41.23212,153,True
2117,chr8,12876905,12877053,Nanog_256_peak_12507,135,.,10.13777,17.362820000000003,13.5643,96,False
2118,chr8,12910813,12910955,Nanog_256_peak_12511,339,.,17.27836,38.67523,33.99334,92,False
2119,chr8,12912177,12912273,Nanog_256_peak_12512,154,.,10.05515,19.38583,15.48369,55,False
2120,chr8,14451676,14451882,Nanog_256_peak_12523,223,.,13.688020000000002,26.543329999999997,22.31906,148,True
2121,chr8,15017543,15017735,Nanog_256_peak_12529,364,.,15.832629999999998,41.211059999999996,36.445009999999996,123,True
2122,chr8,15217401,15217556,Nanog_256_peak_12531,182,.,12.26999,22.26698,18.2247,107,True
2123,chr8,15231826,15231930,Nanog_256_peak_12532,164,.,11.4358,20.38185,16.42943,55,False
2124,chr8,15680994,15681206,Nanog_256_peak_12539,182,.,12.26999,22.26698,18.2247,48,False
2125,chr8,17513426,17513572,Nanog_256_peak_12557,460,.,19.817220000000002,51.13823,46.09966,36,False
2126,chr8,17838861,17839016,Nanog_256_peak_12560,234,.,14.06954,27.718259999999997,23.44795,90,False
2127,chr8,17967005,17967293,Nanog_256_peak_12561,202,.,12.45853,24.4334,20.29747,134,False
2128,chr8,18010763,18010975,Nanog_256_peak_12563,168,.,11.221160000000001,20.84145,16.868370000000002,124,False
2129,chr8,18556088,18556325,Nanog_256_peak_12571,235,.,14.37935,27.772470000000002,23.50045,101,False
2130,chr8,19414239,19414355,Nanog_256_peak_12582,164,.,11.46677,20.43822,16.48365,44,False
2131,chr8,20084188,20084393,Nanog_256_peak_12591,180,.,11.3921,22.118679999999998,18.083029999999997,108,False
2132,chr8,20230695,20230813,Nanog_256_peak_12593,171,.,11.6616,21.1665,17.17715,50,False
2133,chr8,22372824,22372976,Nanog_256_peak_12613,305,.,17.341070000000002,35.13213,30.578229999999998,65,False
2134,chr8,23663356,23663598,Nanog_256_peak_12626,272,.,12.770010000000001,31.66528,27.23872,137,True
2135,chr8,24910582,24910812,Nanog_256_peak_12636,631,.,23.5939,68.60344,63.162659999999995,165,False
2136,chr8,25139236,25139475,Nanog_256_peak_12639,171,.,11.411719999999999,21.16605,17.177020000000002,159,False
2137,chr8,25768248,25768455,Nanog_256_peak_12646,159,.,10.02378,19.8462,15.921570000000001,91,False
2138,chr8,26168467,26168729,Nanog_256_peak_12648,257,.,14.156189999999999,30.165309999999998,25.79394,97,True
2139,chr8,26940832,26941171,Nanog_256_peak_12661,334,.,14.46318,38.074940000000005,33.41333,247,False
2140,chr8,26958917,26959169,Nanog_256_peak_12662,220,.,12.55144,26.27386,22.05997,139,False
2141,chr8,26979229,26979360,Nanog_256_peak_12663,305,.,17.00797,35.06313,30.512159999999998,54,False
2142,chr8,27226899,27227110,Nanog_256_peak_12664,216,.,10.56359,25.8438,21.64678,98,False
2143,chr8,28259087,28259297,Nanog_256_peak_12679,159,.,10.043239999999999,19.8785,15.95186,109,False
2144,chr8,28553368,28553466,Nanog_256_peak_12685,229,.,13.44895,27.20076,22.9512,88,False
2145,chr8,28560219,28560368,Nanog_256_peak_12686,196,.,11.05395,23.764329999999998,19.65436,111,False
2146,chr8,29190766,29191052,Nanog_256_peak_12692,164,.,10.05103,20.41754,16.46347,103,True
2147,chr8,29223724,29224054,Nanog_256_peak_12694,239,.,11.57519,28.27052,23.97645,203,True
2148,chr8,29604602,29604760,Nanog_256_peak_12700,231,.,13.541879999999999,27.35789,23.10194,103,True
2149,chr8,31016031,31016159,Nanog_256_peak_12717,227,.,14.16845,26.94472,22.70365,48,False
2150,chr8,31113714,31114031,Nanog_256_peak_12721,219,.,11.05579,26.12658,21.919179999999997,39,True
2151,chr8,32197764,32197996,Nanog_256_peak_12737,232,.,13.28785,27.50558,23.243170000000003,121,False
2152,chr8,32713321,32713539,Nanog_256_peak_12742,152,.,10.73954,19.14462,15.25397,111,True
2153,chr8,32894670,32894873,Nanog_256_peak_12743,166,.,11.36501,20.6445,16.68042,121,False
2154,chr8,33378261,33378484,Nanog_256_peak_12746,305,.,13.1975,35.10113,30.54835,143,False
2155,chr8,33818300,33818615,Nanog_256_peak_12750,180,.,11.64334,22.0353,18.00391,226,True
2156,chr8,33946940,33947037,Nanog_256_peak_12754,158,.,10.6135,19.81866,15.895270000000002,33,True
2157,chr8,35918767,35918948,Nanog_256_peak_12776,219,.,13.7177,26.1223,21.91508,47,False
2158,chr8,36930434,36930646,Nanog_256_peak_12781,154,.,10.877510000000001,19.38567,15.48369,97,False
2159,chr8,37307595,37307741,Nanog_256_peak_12785,134,.,10.08344,17.26485,13.471789999999999,59,False
2160,chr8,37475012,37475244,Nanog_256_peak_12788,153,.,10.97841,19.20995,15.315929999999998,191,True
2161,chr8,37691605,37691716,Nanog_256_peak_12789,151,.,11.029160000000001,19.04251,15.15685,50,True
2162,chr8,37847163,37847275,Nanog_256_peak_12790,179,.,11.61595,21.98893,17.95969,48,True
2163,chr8,37987970,37988335,Nanog_256_peak_12794,454,.,17.19557,50.48453,45.465709999999994,196,True
2164,chr8,38179571,38179814,Nanog_256_peak_12796,148,.,10.24463,18.73355,14.862910000000001,91,True
