,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain nanog motif,1k-cell new peak,in genome bin binding from 256-cell
4614,chr6,9389701,9389874,Nanog_1k_peak_20341,256,.,15.04481,29.448240000000002,25.61133,83,False,False,True
4615,chr6,9580341,9580558,Nanog_1k_peak_20343,222,.,11.326,25.9966,22.28515,131,False,True,False
4616,chr6,9726675,9726997,Nanog_1k_peak_20350,208,.,11.13982,24.49008,20.83512,242,False,True,False
4617,chr6,10417822,10418095,Nanog_1k_peak_20364,213,.,11.82617,25.061729999999997,21.38425,146,False,True,False
4618,chr6,10780682,10780912,Nanog_1k_peak_20368,210,.,13.16421,24.6865,21.02372,117,False,False,True
4619,chr6,10794298,10794627,Nanog_1k_peak_20369,264,.,14.21849,30.269920000000003,26.403579999999998,238,False,True,True
4620,chr6,10802274,10802639,Nanog_1k_peak_20370,248,.,11.77625,28.62749,24.81982,176,True,False,True
4621,chr6,10808373,10808632,Nanog_1k_peak_20372,290,.,13.512229999999999,32.96334,29.00795,96,False,True,True
4622,chr6,10871631,10871763,Nanog_1k_peak_20376,199,.,12.79541,23.607779999999998,19.98645,51,False,True,True
4623,chr6,10902805,10902990,Nanog_1k_peak_20378,464,.,22.355529999999998,50.9055,46.40112,83,False,True,True
4624,chr6,10911650,10911863,Nanog_1k_peak_20379,512,.,18.82985,55.870180000000005,51.22775,81,True,False,True
4625,chr6,10912355,10912501,Nanog_1k_peak_20380,232,.,11.19288,26.97464,23.22704,63,False,True,True
4626,chr6,10922447,10922546,Nanog_1k_peak_20381,190,.,12.47668,22.65165,19.06975,43,False,True,True
4627,chr6,11256307,11256520,Nanog_1k_peak_20384,153,.,10.25567,18.75202,15.33642,140,False,True,False
4628,chr6,11362871,11363077,Nanog_1k_peak_20385,325,.,17.20141,36.5883,32.513709999999996,119,False,True,False
4629,chr6,11767462,11768115,Nanog_1k_peak_20393,599,.,14.86655,64.85126,59.9623,207,False,True,False
4630,chr6,11785532,11785835,Nanog_1k_peak_20394,194,.,11.33104,23.095129999999997,19.49474,117,False,True,False
4631,chr6,12207430,12207816,Nanog_1k_peak_20398,166,.,10.77206,20.08399,16.60997,81,False,True,False
4632,chr6,12328651,12328815,Nanog_1k_peak_20405,204,.,10.88691,24.05881,20.41984,56,False,True,True
4633,chr6,12329162,12329349,Nanog_1k_peak_20406,242,.,12.1557,28.03857,24.25277,89,False,False,True
4634,chr6,12458829,12459126,Nanog_1k_peak_20408,174,.,10.38562,20.97551,17.46311,199,False,True,False
4635,chr6,12921006,12921413,Nanog_1k_peak_20418,530,.,14.13405,57.77685,53.08121,197,False,False,True
4636,chr6,12927408,12927784,Nanog_1k_peak_20419,552,.,17.59999,60.03771999999999,55.2788,252,True,False,True
4637,chr6,12967955,12968078,Nanog_1k_peak_20420,202,.,12.7154,23.88549,20.252570000000002,47,False,True,True
4638,chr6,13352903,13353253,Nanog_1k_peak_20430,291,.,12.13443,33.12919,29.16698,192,True,False,True
4639,chr6,13780424,13780682,Nanog_1k_peak_20436,239,.,14.34561,27.711540000000003,23.93713,169,False,True,False
4640,chr6,13793262,13793521,Nanog_1k_peak_20437,199,.,12.79541,23.607779999999998,19.98645,93,False,True,False
4641,chr6,13921653,13921811,Nanog_1k_peak_20440,174,.,11.75791,20.9746,17.46236,78,True,True,False
4642,chr6,14016851,14017039,Nanog_1k_peak_20441,360,.,18.95499,40.2867,36.09997,121,False,False,True
4643,chr6,14040120,14040385,Nanog_1k_peak_20444,254,.,13.28796,29.332179999999997,25.49984,117,False,True,True
4644,chr6,14493862,14494334,Nanog_1k_peak_20448,517,.,15.482320000000001,56.39224,51.73577,300,True,False,True
4645,chr6,15746209,15746436,Nanog_1k_peak_20463,372,.,17.271910000000002,41.48499,37.2626,116,True,False,True
4646,chr6,16051022,16051186,Nanog_1k_peak_20467,211,.,13.230920000000001,24.80726,21.14001,34,True,True,False
4647,chr6,16467517,16467674,Nanog_1k_peak_20477,305,.,16.363870000000002,34.52647,30.5183,105,True,False,True
4648,chr6,16494411,16494534,Nanog_1k_peak_20478,138,.,10.17239,17.164920000000002,13.82236,42,False,True,True
4649,chr6,16723799,16724066,Nanog_1k_peak_20483,626,.,20.646810000000002,67.65103,62.686519999999994,82,True,False,True
4650,chr6,17622245,17622396,Nanog_1k_peak_20485,169,.,10.38678,20.44838,16.95844,92,False,False,True
4651,chr6,17623665,17623874,Nanog_1k_peak_20486,222,.,12.36924,25.96953,22.25894,79,False,True,True
4652,chr6,17837709,17838003,Nanog_1k_peak_20491,653,.,20.70309,70.35925999999999,65.32692,153,False,False,True
4653,chr6,17839473,17839693,Nanog_1k_peak_20492,211,.,10.00191,24.81237,21.14487,149,False,True,True
4654,chr6,18175218,18175454,Nanog_1k_peak_20497,180,.,11.08114,21.60068,18.06251,76,False,True,True
4655,chr6,18363714,18363908,Nanog_1k_peak_20500,296,.,14.716820000000002,33.68058,29.69967,125,False,True,False
4656,chr6,18531739,18532102,Nanog_1k_peak_20501,258,.,13.85075,29.65295,25.80861,100,False,True,False
4657,chr6,18696353,18696779,Nanog_1k_peak_20508,326,.,14.90255,36.733540000000005,32.65398,90,True,True,False
4658,chr6,19015089,19015519,Nanog_1k_peak_20511,390,.,16.17452,43.28957,39.01262,62,True,False,True
4659,chr6,19869325,19869638,Nanog_1k_peak_20519,261,.,13.691670000000002,30.009970000000003,26.15267,204,True,True,False
4660,chr6,19992445,19992593,Nanog_1k_peak_20520,224,.,13.499039999999999,26.21356,22.49383,79,False,True,False
4661,chr6,20028749,20028831,Nanog_1k_peak_20522,152,.,10.87461,18.637970000000003,15.22685,46,False,False,True
4662,chr6,21197427,21197592,Nanog_1k_peak_20529,146,.,10.60632,18.02607,14.64378,116,False,True,False
4663,chr6,21418448,21418650,Nanog_1k_peak_20533,158,.,11.17853,19.24792,15.810410000000001,88,True,True,False
4664,chr6,21521412,21521502,Nanog_1k_peak_20535,133,.,10.01313,16.7008,13.380939999999999,27,True,True,False
4665,chr6,22026644,22027044,Nanog_1k_peak_20546,455,.,15.75518,50.071709999999996,45.5938,150,False,False,True
4666,chr6,22037107,22037359,Nanog_1k_peak_20548,257,.,12.30438,29.55588,25.71521,84,True,True,True
4667,chr6,23624797,23625123,Nanog_1k_peak_20560,264,.,13.87611,30.319359999999996,26.451109999999996,209,True,True,True
4668,chr6,23686488,23686781,Nanog_1k_peak_20564,193,.,11.245619999999999,22.952920000000002,19.35867,200,True,True,True
4669,chr6,24596833,24597149,Nanog_1k_peak_20576,150,.,10.73345,18.468429999999998,15.065610000000001,205,False,True,False
4670,chr6,24697889,24698207,Nanog_1k_peak_20580,360,.,17.3826,40.23805,36.05253,181,True,False,True
4671,chr6,24764224,24764449,Nanog_1k_peak_20582,246,.,12.03151,28.44872,24.64801,93,False,True,True
4672,chr6,24815155,24815513,Nanog_1k_peak_20587,710,.,14.132229999999998,76.27565,71.09136,204,False,False,True
4673,chr6,24824426,24825201,Nanog_1k_peak_20589,425,.,11.777989999999999,46.93768,42.55558,323,False,True,True
4674,chr6,24925986,24926211,Nanog_1k_peak_20594,284,.,10.2249,32.387409999999996,28.45082,142,True,True,False
4675,chr6,25584597,25584816,Nanog_1k_peak_20609,230,.,13.542520000000001,26.80899,23.06801,127,True,False,True
4676,chr6,25708478,25708719,Nanog_1k_peak_20614,159,.,10.89891,19.42323,15.97747,140,False,True,False
4677,chr6,25746841,25747122,Nanog_1k_peak_20615,332,.,16.48811,37.33998,33.24034,223,False,True,False
4678,chr6,25800372,25800589,Nanog_1k_peak_20616,180,.,11.68314,21.63234,18.09303,54,True,True,False
4679,chr6,25930611,25930793,Nanog_1k_peak_20620,171,.,11.575439999999999,20.63702,17.13889,68,True,True,False
4680,chr6,25952892,25953040,Nanog_1k_peak_20622,214,.,11.18133,25.14996,21.46964,28,False,True,False
4681,chr6,26064537,26064731,Nanog_1k_peak_20625,231,.,13.858889999999999,26.84364,23.10105,85,False,True,False
4682,chr6,26701435,26701746,Nanog_1k_peak_20632,604,.,17.78625,65.31148,60.408919999999995,164,False,False,True
4683,chr6,26863451,26863825,Nanog_1k_peak_20635,420,.,15.426770000000001,46.41168,42.046859999999995,167,False,False,True
4684,chr6,26948034,26948164,Nanog_1k_peak_20637,256,.,15.08283,29.517220000000002,25.677889999999998,71,False,True,True
4685,chr6,26973207,26973369,Nanog_1k_peak_20638,173,.,10.29216,20.81984,17.31377,104,False,True,True
4686,chr6,26978995,26979395,Nanog_1k_peak_20639,463,.,15.0337,50.88258,46.378659999999996,188,True,False,True
4687,chr6,26988289,26988470,Nanog_1k_peak_20641,425,.,20.505760000000002,46.976890000000004,42.59339,84,True,True,True
4688,chr6,27090695,27090842,Nanog_1k_peak_20643,350,.,18.32412,39.167359999999995,35.01455,88,True,False,True
4689,chr6,27208889,27209285,Nanog_1k_peak_20647,307,.,14.559429999999999,34.76399,30.748140000000003,312,True,True,False
4690,chr6,27228720,27228839,Nanog_1k_peak_20648,159,.,11.186160000000001,19.35543,15.91314,44,False,True,False
4691,chr6,27571654,27572013,Nanog_1k_peak_20652,381,.,15.665,42.38516,38.13552,194,True,False,True
4692,chr6,27742512,27742707,Nanog_1k_peak_20655,213,.,13.3664,25.05395,21.37687,141,True,False,True
4693,chr6,27751821,27752177,Nanog_1k_peak_20656,263,.,14.160639999999999,30.172790000000003,26.3101,147,False,True,True
4694,chr6,27858338,27858723,Nanog_1k_peak_20658,192,.,12.09678,22.8088,19.22012,352,True,True,False
4695,chr6,27945869,27946097,Nanog_1k_peak_20661,254,.,14.31374,29.23688,25.40803,84,True,False,True
4696,chr6,27985744,27986218,Nanog_1k_peak_20665,221,.,11.97435,25.900370000000002,22.1919,262,False,False,True
4697,chr6,28240883,28241042,Nanog_1k_peak_20674,273,.,15.47901,31.2496,27.350340000000003,43,False,True,False
4698,chr6,28795603,28795717,Nanog_1k_peak_20679,142,.,10.262739999999999,17.58985,14.227260000000001,63,True,True,False
4699,chr6,28814885,28815248,Nanog_1k_peak_20680,359,.,17.34795,40.17955,35.99582,178,False,False,True
4700,chr6,29238435,29238857,Nanog_1k_peak_20689,387,.,12.07172,42.97177,38.70449,258,False,False,True
4701,chr6,29250198,29250355,Nanog_1k_peak_20692,201,.,11.05751,23.770329999999998,20.14246,52,True,True,True
4702,chr6,29679157,29679433,Nanog_1k_peak_20701,226,.,10.87699,26.409959999999998,22.68284,192,False,True,False
4703,chr6,29693336,29693498,Nanog_1k_peak_20705,321,.,17.30649,36.167759999999994,32.10667,109,False,True,False
4704,chr6,29790980,29791150,Nanog_1k_peak_20709,206,.,11.38866,24.32805,20.67875,92,False,True,False
4705,chr6,30491689,30491954,Nanog_1k_peak_20717,183,.,11.26368,21.904529999999998,18.35351,77,False,True,False
4706,chr6,30524419,30524583,Nanog_1k_peak_20719,190,.,11.67227,22.58734,19.007620000000003,85,True,True,False
4707,chr6,30656474,30656559,Nanog_1k_peak_20725,161,.,11.313410000000001,19.61361,16.15944,43,True,True,False
4708,chr6,30801857,30802087,Nanog_1k_peak_20726,142,.,10.3993,17.609189999999998,14.24584,64,False,True,False
4709,chr6,30996585,30996834,Nanog_1k_peak_20729,180,.,11.91047,21.611420000000003,18.07283,139,False,True,False
4710,chr6,31232998,31233183,Nanog_1k_peak_20733,741,.,24.062929999999998,79.39499,74.14246999999999,71,False,False,True
4711,chr6,31256082,31256292,Nanog_1k_peak_20736,250,.,14.43436,28.8837,25.067079999999997,132,True,False,True
4712,chr6,31265435,31265563,Nanog_1k_peak_20737,142,.,10.3993,17.609189999999998,14.24584,51,False,True,True
4713,chr6,31349276,31349450,Nanog_1k_peak_20738,231,.,14.319460000000001,26.855079999999997,23.11218,44,False,True,False
4714,chr6,31367970,31368083,Nanog_1k_peak_20740,191,.,11.11989,22.74352,19.1576,63,False,True,False
4715,chr6,31564802,31565065,Nanog_1k_peak_20743,191,.,11.11989,22.74352,19.1576,96,False,True,False
4716,chr6,31664725,31664889,Nanog_1k_peak_20745,369,.,19.432879999999997,41.150040000000004,36.9365,71,True,False,True
4717,chr6,31726463,31726567,Nanog_1k_peak_20746,146,.,10.3438,18.069470000000003,14.68489,43,False,True,True
4718,chr6,31733020,31733373,Nanog_1k_peak_20747,1363,.,34.90187,142.52104,136.32846,228,True,False,True
4719,chr6,31986738,31986903,Nanog_1k_peak_20751,358,.,18.47599,40.0644,35.884409999999995,83,False,True,False
4720,chr6,31996981,31997108,Nanog_1k_peak_20753,170,.,11.545580000000001,20.58223,17.086389999999998,63,False,True,False
4721,chr6,32009311,32009545,Nanog_1k_peak_20754,494,.,21.50871,54.01493000000001,49.42177,182,False,False,True
4722,chr6,32030391,32030477,Nanog_1k_peak_20756,141,.,10.02488,17.514120000000002,14.15521,34,False,True,True
4723,chr6,32068141,32068362,Nanog_1k_peak_20759,151,.,10.62994,18.57723,15.169889999999999,72,True,True,True
4724,chr6,32121361,32121547,Nanog_1k_peak_20767,669,.,18.61627,72.07381,66.99726,87,True,False,True
4725,chr6,32123332,32123623,Nanog_1k_peak_20768,313,.,10.753160000000001,35.415890000000005,31.37967,198,True,True,True
4726,chr6,32261524,32261860,Nanog_1k_peak_20773,225,.,13.212679999999999,26.246740000000003,22.52597,233,False,True,True
4727,chr6,32274602,32275026,Nanog_1k_peak_20774,594,.,18.5237,64.35812,59.4841,230,False,False,True
4728,chr6,32579925,32580329,Nanog_1k_peak_20779,553,.,16.09587,60.06148,55.30235,256,False,False,True
4729,chr6,32699544,32699805,Nanog_1k_peak_20784,249,.,12.20294,28.74622,24.93451,119,False,True,False
4730,chr6,33116701,33117021,Nanog_1k_peak_20793,191,.,10.4498,22.738979999999998,19.153270000000003,129,True,True,False
4731,chr6,33538859,33539168,Nanog_1k_peak_20801,251,.,12.35948,29.0169,25.19538,234,True,False,True
4732,chr6,34005460,34005775,Nanog_1k_peak_20808,436,.,16.70305,48.02935,43.6138,131,False,False,True
4733,chr6,34153492,34153745,Nanog_1k_peak_20812,243,.,13.648879999999998,28.112,24.323520000000002,41,True,True,False
4734,chr6,34222371,34222547,Nanog_1k_peak_20814,294,.,15.72165,33.42822,29.456,107,False,True,False
4735,chr6,34905703,34905936,Nanog_1k_peak_20828,233,.,13.06942,27.139709999999997,23.3859,98,False,True,False
4736,chr6,35173514,35173920,Nanog_1k_peak_20833,366,.,16.49963,40.90078,36.69539,162,False,False,True
4737,chr6,35335452,35335575,Nanog_1k_peak_20840,199,.,12.79541,23.607779999999998,19.98645,55,False,True,False
4738,chr6,35357005,35357191,Nanog_1k_peak_20841,174,.,11.8853,20.95269,17.44135,107,False,True,False
4739,chr6,35541336,35541616,Nanog_1k_peak_20847,393,.,18.112779999999997,43.64058,39.35378,159,True,True,False
4740,chr6,35669757,35670161,Nanog_1k_peak_20852,141,.,10.02488,17.514120000000002,14.15521,178,True,True,False
4741,chr6,35733104,35733305,Nanog_1k_peak_20854,195,.,12.29619,23.15285,19.54971,71,True,False,True
4742,chr6,35738671,35738772,Nanog_1k_peak_20855,171,.,11.13383,20.69337,17.19271,47,False,True,True
4743,chr6,35789306,35789391,Nanog_1k_peak_20858,289,.,11.70231,32.95028,28.995440000000002,40,True,True,True
4744,chr6,36070339,36070562,Nanog_1k_peak_20864,140,.,10.2846,17.38305,14.030439999999999,111,True,True,False
4745,chr6,36137505,36137601,Nanog_1k_peak_20865,164,.,11.17095,19.90479,16.43831,48,False,True,False
4746,chr6,36243952,36244350,Nanog_1k_peak_20870,186,.,10.12255,22.17812,18.61485,270,True,True,False
4747,chr6,36327387,36327636,Nanog_1k_peak_20876,287,.,14.899370000000001,32.67459,28.728959999999997,123,True,True,False
4748,chr6,36624852,36625304,Nanog_1k_peak_20887,350,.,13.893510000000001,39.15357,35.00127,111,False,True,False
4749,chr6,37080163,37080333,Nanog_1k_peak_20897,199,.,11.30925,23.6209,19.99885,110,False,True,False
4750,chr6,37409477,37409743,Nanog_1k_peak_20905,212,.,12.74682,24.92155,21.24972,58,True,True,True
4751,chr6,37422821,37423070,Nanog_1k_peak_20906,390,.,17.94081,43.34956,39.071259999999995,181,True,False,True
4752,chr6,37468843,37468992,Nanog_1k_peak_20908,451,.,17.1319,49.58634,45.12177,67,False,False,True
4753,chr6,37469780,37470110,Nanog_1k_peak_20909,206,.,10.38032,24.33975,20.689870000000003,83,False,True,True
4754,chr6,37524894,37525213,Nanog_1k_peak_20910,227,.,11.58066,26.435840000000002,22.707729999999998,237,True,False,True
4755,chr6,37539799,37539968,Nanog_1k_peak_20912,169,.,11.71313,20.454639999999998,16.964489999999998,98,True,True,True
4756,chr6,37593101,37593386,Nanog_1k_peak_20913,433,.,17.41074,47.754259999999995,43.34633,110,False,True,True
4757,chr6,38219026,38219238,Nanog_1k_peak_20929,209,.,12.88172,24.645960000000002,20.98463,143,False,True,False
4758,chr6,38224610,38224850,Nanog_1k_peak_20930,323,.,16.349870000000003,36.43099,32.36136,102,False,True,False
4759,chr6,38232775,38233213,Nanog_1k_peak_20931,251,.,11.97115,28.971590000000003,25.151670000000003,172,False,True,False
4760,chr6,38311139,38311443,Nanog_1k_peak_20933,188,.,11.57349,22.421860000000002,18.84881,186,True,True,True
4761,chr6,38358174,38358354,Nanog_1k_peak_20935,360,.,18.20775,40.25835,36.07233,87,True,False,True
4762,chr6,38409064,38409232,Nanog_1k_peak_20936,145,.,10.45147,17.93742,14.55945,51,False,True,False
4763,chr6,38593743,38594018,Nanog_1k_peak_20940,375,.,15.76499,41.82605,37.59196,91,False,True,False
4764,chr6,38626534,38626655,Nanog_1k_peak_20942,137,.,10.11721,17.05871,13.721129999999999,64,True,True,False
4765,chr6,38713110,38713373,Nanog_1k_peak_20944,361,.,11.79915,40.34957,36.160709999999995,138,False,True,False
4766,chr6,38714113,38714394,Nanog_1k_peak_20945,305,.,10.6597,34.58275,30.573179999999997,180,False,True,False
4767,chr6,38846721,38846992,Nanog_1k_peak_20949,330,.,15.154860000000001,37.167159999999996,33.07375,160,True,False,True
4768,chr6,38983511,38984000,Nanog_1k_peak_20955,927,.,20.261120000000002,98.39397,92.76881999999999,232,False,False,True
4769,chr6,39104149,39104330,Nanog_1k_peak_20958,221,.,12.6692,25.89075,22.18282,76,False,True,True
4770,chr6,39160388,39160677,Nanog_1k_peak_20961,604,.,24.22854,65.31284000000001,60.41007,146,False,False,True
4771,chr6,39183995,39184186,Nanog_1k_peak_20962,216,.,10.3096,25.3802,21.691110000000002,87,True,True,True
4772,chr6,39186045,39186374,Nanog_1k_peak_20963,229,.,10.69941,26.688779999999998,22.95195,209,False,False,True
4773,chr6,39198977,39199267,Nanog_1k_peak_20964,182,.,11.51013,21.81006,18.2633,220,False,False,True
4774,chr6,39218626,39218761,Nanog_1k_peak_20965,225,.,12.8792,26.24232,22.52202,77,False,True,False
4775,chr6,39314777,39315088,Nanog_1k_peak_20969,265,.,15.918079999999998,30.40213,26.53179,71,False,True,False
4776,chr6,39533370,39533469,Nanog_1k_peak_20974,304,.,17.429370000000002,34.425709999999995,30.420820000000003,47,False,True,False
4777,chr6,39642639,39643085,Nanog_1k_peak_20979,310,.,13.184239999999999,35.07695,31.05145,137,True,True,True
4778,chr6,39653561,39653811,Nanog_1k_peak_20980,339,.,14.05466,38.04381,33.92403,113,True,True,True
4779,chr6,39854826,39855141,Nanog_1k_peak_20983,169,.,11.45691,20.420270000000002,16.931720000000002,191,False,True,False
4780,chr6,40351754,40351927,Nanog_1k_peak_20992,607,.,14.87515,65.63184,60.720580000000005,93,False,False,True
4781,chr6,40352447,40352700,Nanog_1k_peak_20993,616,.,15.26479,66.63072,61.693,152,True,False,True
4782,chr6,40832536,40832679,Nanog_1k_peak_20999,196,.,12.78046,23.22873,19.623079999999998,53,False,True,False
4783,chr6,40853823,40853932,Nanog_1k_peak_21000,163,.,11.11546,19.80591,16.34374,68,False,True,False
4784,chr6,41562558,41562666,Nanog_1k_peak_21016,173,.,11.69645,20.86035,17.35304,67,True,True,False
4785,chr6,41696026,41696485,Nanog_1k_peak_21019,254,.,12.135480000000001,29.260340000000003,25.430320000000002,271,False,False,True
4786,chr6,41734794,41735143,Nanog_1k_peak_21023,346,.,16.555870000000002,38.8427,34.699529999999996,117,False,True,True
4787,chr6,41741475,41741721,Nanog_1k_peak_21024,341,.,16.62037,38.251540000000006,34.12567,102,False,False,True
4788,chr6,42100807,42101247,Nanog_1k_peak_21031,169,.,11.01057,20.48506,16.99372,367,False,True,False
4789,chr6,42440714,42440881,Nanog_1k_peak_21038,318,.,16.41227,35.87543,31.82408,57,False,False,True
4790,chr6,42562104,42562512,Nanog_1k_peak_21041,304,.,12.8612,34.48471,30.47768,86,False,True,False
