,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain nanog motif,dome new peak
14158,chr7,67924412,67924640,Nanog_dome_peak_39138,200,.,12.470130000000001,23.01738,20.06296,130,False,False,True
14159,chr7,68061590,68061849,Nanog_dome_peak_39139,183,.,12.048689999999999,21.28525,18.3731,76,True,False,True
14160,chr7,68327077,68327282,Nanog_dome_peak_39144,505,.,14.42479,54.032790000000006,50.520340000000004,69,True,False,True
14161,chr7,68327941,68328202,Nanog_dome_peak_39146,569,.,15.60715,60.519709999999996,56.91563000000001,137,True,True,True
14162,chr7,68336516,68336689,Nanog_dome_peak_39147,304,.,15.10343,33.66854,30.49195,80,True,False,True
14163,chr7,68345536,68345760,Nanog_dome_peak_39150,426,.,19.55246,46.07764,42.68731,87,True,False,True
14164,chr7,68489559,68489791,Nanog_dome_peak_39160,705,.,23.28458,74.31878,70.52834,128,False,True,False
14165,chr7,68655335,68655652,Nanog_dome_peak_39161,393,.,17.98992,42.699090000000005,39.363690000000005,159,True,False,True
14166,chr7,68719163,68719588,Nanog_dome_peak_39164,833,.,21.64425,87.35237,83.39431,196,False,False,False
14167,chr7,68744411,68744671,Nanog_dome_peak_39166,407,.,19.66346,44.1211,40.762640000000005,74,True,False,True
14168,chr7,68754039,68754556,Nanog_dome_peak_39167,331,.,15.489139999999999,36.34253,33.11607,111,True,False,True
14169,chr7,68937755,68938219,Nanog_dome_peak_39169,196,.,11.96723,22.58664,19.64189,279,True,False,True
14170,chr7,69228084,69228256,Nanog_dome_peak_39170,385,.,17.49067,41.855090000000004,38.53393,91,False,False,True
14171,chr7,69280471,69280650,Nanog_dome_peak_39173,163,.,11.16196,19.21088,16.35204,87,True,False,True
14172,chr7,69298260,69298390,Nanog_dome_peak_39174,271,.,14.88773,30.22028,27.11032,56,True,False,True
14173,chr7,69351460,69351646,Nanog_dome_peak_39176,165,.,10.67445,19.4573,16.5923,128,True,True,True
14174,chr7,69489644,69489815,Nanog_dome_peak_39178,383,.,17.79393,41.644729999999996,38.32693,87,False,False,True
14175,chr7,69528706,69529014,Nanog_dome_peak_39182,282,.,15.836079999999999,31.37136,28.23866,142,True,False,False
14176,chr7,69823866,69823972,Nanog_dome_peak_39186,218,.,13.45514,24.84696,21.85067,44,True,False,True
14177,chr7,69824626,69824768,Nanog_dome_peak_39187,142,.,10.09135,17.009179999999997,14.211229999999999,66,True,False,True
14178,chr7,69983816,69984140,Nanog_dome_peak_39191,405,.,17.80096,43.85463,40.500659999999996,230,False,False,True
14179,chr7,70207425,70207815,Nanog_dome_peak_39195,478,.,15.619279999999998,51.326240000000006,47.85414,160,True,False,True
14180,chr7,70236040,70236304,Nanog_dome_peak_39196,584,.,24.330379999999998,62.081669999999995,58.45559,122,True,True,False
14181,chr7,70319740,70319871,Nanog_dome_peak_39198,276,.,15.96895,30.78957,27.66835,55,True,False,True
14182,chr7,70573787,70574085,Nanog_dome_peak_39204,168,.,10.54095,19.69755,16.82621,226,False,False,True
14183,chr7,70583067,70583356,Nanog_dome_peak_39206,724,.,16.87999,76.25171999999999,72.43603,119,False,False,True
14184,chr7,70583511,70583850,Nanog_dome_peak_39207,1040,.,21.652,108.223,104.00726,157,False,False,False
14185,chr7,70613997,70614162,Nanog_dome_peak_39208,264,.,15.1223,29.58898,26.49145,81,True,True,True
14186,chr7,70730050,70730298,Nanog_dome_peak_39215,947,.,31.7125,98.84224,94.74244,141,True,True,False
14187,chr7,70980678,70980933,Nanog_dome_peak_39220,271,.,14.551879999999999,30.22605,27.1158,117,True,False,True
14188,chr7,70985878,70986189,Nanog_dome_peak_39221,323,.,16.61948,35.586220000000004,32.37338,219,True,True,True
14189,chr7,71275415,71276159,Nanog_dome_peak_39223,345,.,13.55212,37.81603,34.563559999999995,408,True,False,False
14190,chr7,71289653,71289968,Nanog_dome_peak_39224,983,.,29.29702,102.53779,98.39271,122,False,False,False
14191,chr7,71295405,71295711,Nanog_dome_peak_39226,1269,.,31.50062,131.45033,126.95763000000001,166,False,False,False
14192,chr7,71322371,71322669,Nanog_dome_peak_39228,311,.,15.881620000000002,34.3304,31.140759999999997,218,False,False,True
14193,chr7,71489603,71489764,Nanog_dome_peak_39230,404,.,19.05794,43.78601,40.43319,84,True,False,True
14194,chr7,71503895,71504159,Nanog_dome_peak_39232,220,.,13.1334,25.08468,22.083270000000002,86,True,False,True
14195,chr7,71528868,71529073,Nanog_dome_peak_39233,155,.,10.54447,18.424529999999997,15.586379999999998,111,False,True,True
14196,chr7,71926881,71927567,Nanog_dome_peak_39240,590,.,18.964920000000003,62.73194,59.096790000000006,263,True,False,True
14197,chr7,72210849,72211023,Nanog_dome_peak_39247,190,.,11.90964,22.0255,19.09455,49,False,False,True
14198,chr7,73280121,73280316,Nanog_dome_peak_39254,170,.,11.47637,19.95071,17.07261,50,False,False,True
14199,chr7,73778469,73778615,Nanog_dome_peak_39258,399,.,17.89245,43.2677,39.92318,79,True,True,True
14200,chr7,73818786,73819014,Nanog_dome_peak_39263,616,.,17.02551,65.29029,61.61968,117,True,False,False
14201,chr7,73827524,73827765,Nanog_dome_peak_39266,237,.,10.11658,26.781059999999997,23.74202,139,True,True,True
14202,chr7,73922005,73922448,Nanog_dome_peak_39271,172,.,11.282110000000001,20.10397,17.22115,121,False,False,False
14203,chr8,1198,1325,Nanog_dome_peak_39276,150,.,10.54951,17.867810000000002,15.04594,62,False,False,True
14204,chr8,367162,367306,Nanog_dome_peak_39280,433,.,20.40257,46.79947,43.39714,79,False,False,False
14205,chr8,450675,450917,Nanog_dome_peak_39286,1041,.,38.97065,108.33006,104.11303000000001,74,False,False,False
14206,chr8,654880,655184,Nanog_dome_peak_39288,482,.,21.06521,51.68242,48.20493,59,True,False,True
14207,chr8,1081967,1082128,Nanog_dome_peak_39290,247,.,14.882620000000001,27.800929999999997,24.740479999999998,30,True,True,True
14208,chr8,1219792,1220202,Nanog_dome_peak_39291,610,.,21.87584,64.70383000000001,61.041030000000006,278,True,False,True
14209,chr8,1266183,1266710,Nanog_dome_peak_39292,537,.,20.08716,57.297709999999995,53.73789,93,False,False,False
14210,chr8,1284612,1284732,Nanog_dome_peak_39293,214,.,13.436279999999998,24.387320000000003,21.40152,32,True,False,True
14211,chr8,1560638,1561141,Nanog_dome_peak_39296,432,.,15.93286,46.61115,43.212,301,False,False,False
14212,chr8,2547529,2547714,Nanog_dome_peak_39305,139,.,10.00273,16.71913,13.9292,101,True,True,True
14213,chr8,2591654,2591842,Nanog_dome_peak_39306,196,.,12.607560000000001,22.62144,19.67597,79,False,False,True
14214,chr8,2606217,2606456,Nanog_dome_peak_39307,344,.,18.17673,37.72599,34.47515,142,False,True,True
14215,chr8,2616150,2616340,Nanog_dome_peak_39308,842,.,31.79845,88.23512,84.26550999999999,114,True,False,False
14216,chr8,2642079,2642302,Nanog_dome_peak_39309,728,.,27.74782,76.65995,72.8388,99,True,True,False
14217,chr8,2804827,2805191,Nanog_dome_peak_39311,209,.,12.760019999999999,23.9643,20.98744,135,True,False,False
14218,chr8,2837116,2837469,Nanog_dome_peak_39313,211,.,12.59731,24.155179999999998,21.17417,230,False,False,True
14219,chr8,3035709,3036039,Nanog_dome_peak_39315,251,.,14.3633,28.2321,25.16273,76,True,False,True
14220,chr8,3078795,3079047,Nanog_dome_peak_39317,1155,.,23.689510000000002,119.89675,115.54146999999999,121,True,False,True
14221,chr8,3082428,3082586,Nanog_dome_peak_39318,938,.,19.10875,97.98433,93.89511999999999,92,False,False,False
14222,chr8,3089788,3089925,Nanog_dome_peak_39320,172,.,10.19771,20.134829999999997,17.25151,59,True,False,True
14223,chr8,3200547,3200992,Nanog_dome_peak_39322,251,.,13.34545,28.196690000000004,25.12794,244,False,False,False
14224,chr8,3648951,3649097,Nanog_dome_peak_39328,173,.,11.50176,20.1962,17.311320000000002,48,True,False,True
14225,chr8,4368996,4369225,Nanog_dome_peak_39335,576,.,23.824,61.21978000000001,57.60598,75,False,True,False
14226,chr8,4713127,4713387,Nanog_dome_peak_39339,151,.,10.599689999999999,18.012539999999998,15.18701,163,True,False,True
14227,chr8,4760733,4760850,Nanog_dome_peak_39340,327,.,17.99945,35.94708,32.72784,42,True,False,False
14228,chr8,5190805,5191099,Nanog_dome_peak_39348,399,.,18.32619,43.26753,39.92308,115,True,False,False
14229,chr8,5219653,5219921,Nanog_dome_peak_39349,377,.,18.6718,41.05687,37.74903,120,False,False,False
14230,chr8,5607439,5607889,Nanog_dome_peak_39351,201,.,12.71066,23.094829999999998,20.13841,166,True,False,True
14231,chr8,5735592,5735742,Nanog_dome_peak_39352,606,.,28.466390000000004,64.31758,60.66021,67,False,False,False
14232,chr8,6824838,6825135,Nanog_dome_peak_39363,631,.,23.08596,66.83418,63.14235,179,False,False,False
14233,chr8,7321009,7321316,Nanog_dome_peak_39375,2004,.,29.37625,205.82057,200.47874,179,False,False,False
14234,chr8,7603655,7603834,Nanog_dome_peak_39377,439,.,21.120910000000002,47.34505,43.93432,89,True,False,True
14235,chr8,7669223,7669349,Nanog_dome_peak_39379,288,.,15.61026,32.0386,28.89285,50,True,True,True
14236,chr8,7783443,7783681,Nanog_dome_peak_39381,452,.,20.6461,48.67918,45.24756,79,True,False,False
14237,chr8,7975568,7975729,Nanog_dome_peak_39386,291,.,16.31271,32.25399,29.10401,83,True,False,False
14238,chr8,8110036,8110318,Nanog_dome_peak_39389,214,.,12.45233,24.42295,21.436220000000002,162,False,False,True
14239,chr8,8225299,8225503,Nanog_dome_peak_39391,226,.,13.16991,25.64454,22.63032,73,True,False,True
14240,chr8,8453959,8454133,Nanog_dome_peak_39394,189,.,12.24783,21.90755,18.97953,50,False,True,False
14241,chr8,8572280,8572851,Nanog_dome_peak_39399,355,.,14.8696,38.796040000000005,35.52643,144,True,False,True
14242,chr8,8643789,8643933,Nanog_dome_peak_39400,189,.,12.24783,21.90755,18.97953,49,True,False,True
14243,chr8,8695216,8695323,Nanog_dome_peak_39402,205,.,12.77063,23.56236,20.5954,63,True,True,True
14244,chr8,8698608,8698707,Nanog_dome_peak_39403,196,.,12.21464,22.56161,19.61745,61,True,False,True
14245,chr8,8714702,8715023,Nanog_dome_peak_39405,224,.,12.73356,25.43725,22.42774,101,True,False,True
14246,chr8,8721030,8721203,Nanog_dome_peak_39406,160,.,10.79722,18.878829999999997,16.02908,90,True,True,True
14247,chr8,8801653,8801845,Nanog_dome_peak_39407,224,.,13.59111,25.46775,22.45739,76,True,False,True
14248,chr8,8873884,8874030,Nanog_dome_peak_39409,165,.,11.23206,19.36834,16.5057,89,True,False,True
14249,chr8,8907556,8908251,Nanog_dome_peak_39411,1765,.,21.901770000000003,181.59338,176.52831,96,False,True,False
14250,chr8,8914862,8915308,Nanog_dome_peak_39413,328,.,14.490279999999998,36.021370000000005,32.800540000000005,258,True,False,True
14251,chr8,8921444,8921835,Nanog_dome_peak_39415,1934,.,24.1166,198.72368,193.45845,270,False,False,False
14252,chr8,8922270,8922444,Nanog_dome_peak_39416,715,.,12.38367,75.34586,71.54215,93,False,True,True
14253,chr8,8927661,8927906,Nanog_dome_peak_39417,1117,.,28.50633,116.08707,111.77739,98,True,False,False
14254,chr8,8929866,8929965,Nanog_dome_peak_39419,257,.,10.25435,28.8359,25.75394,38,True,False,False
14255,chr8,8947504,8947691,Nanog_dome_peak_39420,223,.,13.726189999999999,25.37546,22.36727,93,False,False,True
14256,chr8,9178217,9178489,Nanog_dome_peak_39423,454,.,18.051920000000003,48.881609999999995,45.4469,119,True,False,False
14257,chr8,9199063,9199367,Nanog_dome_peak_39425,176,.,11.759319999999999,20.55509,17.66125,169,True,True,True
14258,chr8,9266232,9266445,Nanog_dome_peak_39426,257,.,14.3842,28.79699,25.71592,105,True,False,True
14259,chr8,9382369,9382781,Nanog_dome_peak_39428,385,.,10.13349,41.88808,38.56645,162,True,False,True
14260,chr8,9384090,9384337,Nanog_dome_peak_39429,650,.,14.3567,68.75101,65.03339,115,False,True,False
14261,chr8,9385818,9385979,Nanog_dome_peak_39431,440,.,11.24993,47.50869,44.095420000000004,78,True,False,True
14262,chr8,9537618,9537875,Nanog_dome_peak_39436,169,.,10.634960000000001,19.85452,16.97915,174,True,True,True
14263,chr8,9680557,9680700,Nanog_dome_peak_39439,242,.,14.538020000000001,27.28746,24.23775,44,False,True,True
14264,chr8,9722370,9722581,Nanog_dome_peak_39442,184,.,11.21673,21.31663,18.40386,90,True,False,True
14265,chr8,9792240,9792421,Nanog_dome_peak_39446,215,.,13.305,24.55943,21.56953,74,True,True,True
14266,chr8,9800250,9800544,Nanog_dome_peak_39447,308,.,16.42738,34.039229999999996,30.855390000000003,118,False,True,True
14267,chr8,9820202,9820316,Nanog_dome_peak_39448,158,.,10.50875,18.7453,15.8989,70,True,False,True
14268,chr8,9821186,9821448,Nanog_dome_peak_39449,405,.,19.94753,43.93992,40.58463,179,True,False,True
14269,chr8,9849753,9849935,Nanog_dome_peak_39450,154,.,10.644,18.29836,15.464620000000002,112,True,False,True
14270,chr8,10198442,10198671,Nanog_dome_peak_39454,197,.,11.750860000000001,22.71921,19.77156,67,False,False,False
14271,chr8,10269917,10270121,Nanog_dome_peak_39456,199,.,12.81012,22.936120000000003,19.98359,104,True,False,True
14272,chr8,10280509,10280980,Nanog_dome_peak_39457,358,.,15.47817,39.14437,35.8686,254,True,True,True
14273,chr8,10304779,10304980,Nanog_dome_peak_39459,284,.,13.471429999999998,31.569329999999997,28.43266,102,True,False,True
14274,chr8,10413601,10413807,Nanog_dome_peak_39461,250,.,14.80065,28.13847,25.070870000000003,107,False,False,True
14275,chr8,10444025,10444153,Nanog_dome_peak_39462,172,.,11.54161,20.08931,17.20724,51,True,True,True
14276,chr8,10483922,10484173,Nanog_dome_peak_39465,386,.,16.26503,41.96433,38.64138,214,False,True,True
14277,chr8,10793254,10793435,Nanog_dome_peak_39469,207,.,12.63128,23.737379999999998,20.76622,121,True,True,True
14278,chr8,10949856,10950086,Nanog_dome_peak_39472,485,.,22.97249,51.99947,48.51712,42,True,True,True
14279,chr8,11209015,11209154,Nanog_dome_peak_39481,177,.,11.58664,20.6576,17.76096,82,True,True,False
14280,chr8,11663634,11663814,Nanog_dome_peak_39487,296,.,16.07801,32.855470000000004,29.69405,76,False,False,True
14281,chr8,11687012,11687305,Nanog_dome_peak_39488,464,.,20.477520000000002,49.91015,46.45943,142,True,False,True
14282,chr8,11844330,11844478,Nanog_dome_peak_39492,202,.,12.910919999999999,23.24615,20.28637,89,True,False,True
14283,chr8,12209438,12209589,Nanog_dome_peak_39498,154,.,10.23318,18.2741,15.441170000000001,67,True,False,True
14284,chr8,12213649,12213870,Nanog_dome_peak_39499,165,.,10.67445,19.4573,16.5923,60,True,False,True
14285,chr8,12383678,12384035,Nanog_dome_peak_39505,579,.,23.53656,61.569919999999996,57.951069999999994,203,False,False,True
14286,chr8,12828377,12828641,Nanog_dome_peak_39513,280,.,13.652989999999999,31.225340000000003,28.095470000000002,215,False,False,True
14287,chr8,12876681,12876778,Nanog_dome_peak_39514,155,.,10.54447,18.424529999999997,15.586379999999998,40,True,True,True
14288,chr8,12876895,12877057,Nanog_dome_peak_39515,260,.,14.88631,29.162059999999997,26.0733,105,True,False,False
14289,chr8,12910817,12910955,Nanog_dome_peak_39516,382,.,19.34525,41.59385,38.27687,92,True,False,False
14290,chr8,12925225,12925395,Nanog_dome_peak_39518,143,.,10.22637,17.15135,14.34934,97,True,False,True
14291,chr8,13046455,13046643,Nanog_dome_peak_39522,140,.,10.00666,16.84796,14.054689999999999,98,True,False,True
14292,chr8,13184945,13185218,Nanog_dome_peak_39524,188,.,12.267439999999999,21.7414,18.818,79,True,True,True
14293,chr8,13807243,13807592,Nanog_dome_peak_39531,299,.,16.24022,33.14161,29.974590000000003,177,True,False,True
14294,chr8,13820391,13820653,Nanog_dome_peak_39532,448,.,13.828710000000001,48.31327,44.88727,99,False,True,False
14295,chr8,13822973,13823278,Nanog_dome_peak_39534,734,.,19.43664,77.26509,73.43563,176,False,False,False
14296,chr8,13879879,13880152,Nanog_dome_peak_39537,354,.,15.63153,38.69297,35.42523,126,True,True,True
14297,chr8,14052448,14052677,Nanog_dome_peak_39540,287,.,15.53493,31.9081,28.76482,148,True,False,True
14298,chr8,14102237,14102405,Nanog_dome_peak_39541,172,.,11.54583,20.096729999999997,17.21421,67,True,False,True
14299,chr8,14157880,14158156,Nanog_dome_peak_39542,353,.,18.94408,38.65967,35.39246,120,True,False,True
14300,chr8,14226126,14226397,Nanog_dome_peak_39546,432,.,19.437910000000002,46.62773,43.22829,124,True,False,True
14301,chr8,14242102,14242226,Nanog_dome_peak_39548,222,.,11.91291,25.20686,22.20255,88,True,False,True
14302,chr8,14325920,14326138,Nanog_dome_peak_39554,145,.,10.2651,17.34494,14.53775,115,False,True,False
14303,chr8,14451620,14451900,Nanog_dome_peak_39559,348,.,17.32498,38.08377,34.826229999999995,205,True,True,False
14304,chr8,14484604,14484739,Nanog_dome_peak_39560,186,.,12.21092,21.57881,18.65952,83,True,False,True
14305,chr8,14585545,14585721,Nanog_dome_peak_39561,176,.,11.52442,20.54349,17.64999,100,False,True,True
14306,chr8,14601168,14601282,Nanog_dome_peak_39562,145,.,10.108239999999999,17.30953,14.50331,66,True,False,True
14307,chr8,14609931,14610042,Nanog_dome_peak_39565,220,.,13.1006,25.027260000000002,22.02695,55,True,True,True
14308,chr8,14990698,14990978,Nanog_dome_peak_39574,336,.,15.414660000000001,36.91055,33.673809999999996,144,True,False,True
14309,chr8,15002650,15003002,Nanog_dome_peak_39576,279,.,14.334,31.08745,27.96035,155,False,False,True
14310,chr8,15009868,15010079,Nanog_dome_peak_39578,238,.,14.16145,26.931759999999997,23.88939,69,False,False,True
14311,chr8,15017524,15017738,Nanog_dome_peak_39580,827,.,19.399639999999998,86.65209,82.70271,142,False,True,False
14312,chr8,15021329,15021604,Nanog_dome_peak_39582,540,.,14.3808,57.63899,54.07416,198,True,False,True
14313,chr8,15069705,15069864,Nanog_dome_peak_39586,234,.,13.898829999999998,26.45024,23.41858,64,False,False,True
14314,chr8,15119748,15120098,Nanog_dome_peak_39589,486,.,17.264310000000002,52.1847,48.69972,189,True,False,True
14315,chr8,15172802,15173175,Nanog_dome_peak_39592,478,.,16.39281,51.31385,47.84196,152,True,False,True
14316,chr8,15193883,15194193,Nanog_dome_peak_39597,203,.,11.783539999999999,23.301,20.339779999999998,162,True,False,True
14317,chr8,15217110,15217591,Nanog_dome_peak_39598,1736,.,33.95178,178.69211,173.65955,344,False,True,False
14318,chr8,15224999,15225113,Nanog_dome_peak_39599,142,.,10.1199,17.063879999999997,14.26445,70,True,False,True
14319,chr8,15231745,15231988,Nanog_dome_peak_39601,447,.,18.107670000000002,48.198,44.7739,151,True,False,False
14320,chr8,15269252,15269413,Nanog_dome_peak_39603,173,.,11.34173,20.21141,17.32616,90,True,False,True
14321,chr8,15308167,15308712,Nanog_dome_peak_39606,444,.,18.394479999999998,47.91585,44.496179999999995,159,True,True,True
14322,chr8,15438696,15438975,Nanog_dome_peak_39611,776,.,27.328809999999997,81.50403,77.62066999999999,85,False,True,False
14323,chr8,15709612,15709768,Nanog_dome_peak_39620,372,.,19.12864,40.59874,37.29834,106,True,False,True
14324,chr8,16109277,16109539,Nanog_dome_peak_39625,280,.,15.7524,31.218629999999997,28.08897,97,False,True,True
14325,chr8,16261048,16261266,Nanog_dome_peak_39627,270,.,11.23011,30.13435,27.02598,79,True,False,False
