chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain Nanog motif,1k-cell new peak,in genome bin binding from 256-cell
chr8,8908006,8908251,Nanog_1k_peak_22924,403,.,14.17269,44.6965299999999,40.3796,99,False,True,True
chr8,8921448,8921872,Nanog_1k_peak_22926,564,.,18.22346,61.28106,56.48901,260,False,False,True
chr8,8927698,8927866,Nanog_1k_peak_22928,454,.,18.194,49.91629,45.44312,85,False,True,True
chr8,8929866,8929964,Nanog_1k_peak_22930,194,.,10.28638,23.02492,19.42767,54,False,True,True
chr8,9178213,9178431,Nanog_1k_peak_22934,185,.,10.75901,22.14176,18.57979,115,False,False,True
chr8,9384060,9384430,Nanog_1k_peak_22940,391,.,14.24026,43.38479,39.10519,137,True,True,False
chr8,10198466,10198630,Nanog_1k_peak_22950,168,.,11.17776,20.3190299999999,16.83503,58,False,True,False
chr8,11208926,11209195,Nanog_1k_peak_22963,386,.,13.64535,42.9164,38.65067,147,True,True,True
chr8,12180977,12181265,Nanog_1k_peak_22971,225,.,13.242,26.2965299999999,22.57378,225,False,True,False
chr8,12743919,12744197,Nanog_1k_peak_22978,220,.,13.2182299999999,25.72767,22.02584,133,False,True,False
chr8,12825960,12826473,Nanog_1k_peak_22980,267,.,11.84585,30.6517099999999,26.7732299999999,416,False,True,True
chr8,12910828,12910950,Nanog_1k_peak_22983,187,.,12.05121,22.2733299999999,18.70593,47,False,False,True
chr8,13820442,13820619,Nanog_1k_peak_22991,298,.,12.52035,33.8531599999999,29.86647,48,True,True,False
chr8,13822988,13823332,Nanog_1k_peak_22992,264,.,11.65546,30.30129,26.43404,237,False,True,False
chr8,14307792,14308088,Nanog_1k_peak_22997,184,.,10.98405,21.97047,18.41635,166,False,True,False
chr8,14325893,14326127,Nanog_1k_peak_23002,175,.,11.3627899999999,21.08249,17.5656,83,True,True,False
chr8,14451635,14451882,Nanog_1k_peak_23004,148,.,10.2032,18.22318,14.8316799999999,172,True,False,True
chr8,14608330,14608569,Nanog_1k_peak_23008,311,.,11.20188,35.13845,31.11072,73,False,True,False
chr8,15017469,15017761,Nanog_1k_peak_23014,616,.,17.6186799999999,66.58983,61.65334,197,True,False,True
chr8,15217213,15217582,Nanog_1k_peak_23018,409,.,18.66097,45.3125,40.97903,239,True,False,True
chr8,15231698,15231964,Nanog_1k_peak_23019,318,.,16.02066,35.87592,31.82435,194,False,False,True
chr8,15438699,15438974,Nanog_1k_peak_23021,354,.,17.8124799999999,39.5828,35.41705,78,True,True,False
chr8,15680982,15681265,Nanog_1k_peak_23027,250,.,14.43436,28.8837,25.0670799999999,37,False,False,True
chr8,15879356,15879515,Nanog_1k_peak_23029,153,.,10.5395899999999,18.7983899999999,15.38075,33,False,True,False
chr8,16261071,16261319,Nanog_1k_peak_23035,236,.,11.42516,27.38632,23.62365,113,False,True,False
chr8,16261698,16261842,Nanog_1k_peak_23036,233,.,11.25828,27.09083,23.33917,79,True,True,False
chr8,16362123,16362314,Nanog_1k_peak_23037,221,.,12.98272,25.85726,22.1504799999999,129,True,True,False
chr8,16464383,16464606,Nanog_1k_peak_23040,307,.,16.12316,34.74002,30.7251799999999,131,False,True,False
chr8,16592552,16592699,Nanog_1k_peak_23043,152,.,10.68367,18.67371,15.2612399999999,74,False,True,False
chr8,16611703,16611906,Nanog_1k_peak_23044,328,.,15.41235,36.90661,32.82196,99,False,True,False
chr8,16674189,16674375,Nanog_1k_peak_23045,159,.,11.10469,19.44364,15.99722,155,False,True,False
chr8,17477795,17478105,Nanog_1k_peak_23062,368,.,12.13309,41.09668,36.88509,222,False,True,False
chr8,17513418,17513604,Nanog_1k_peak_23066,597,.,19.52912,64.66192,59.7775,49,False,False,True
chr8,17772294,17772468,Nanog_1k_peak_23068,227,.,13.93157,26.5098599999999,22.77909,43,True,True,False
chr8,17838841,17839041,Nanog_1k_peak_23069,328,.,16.2594,36.9545,32.86775,70,False,False,True
chr8,17967005,17967294,Nanog_1k_peak_23071,253,.,13.1907299999999,29.16872,25.34192,80,False,False,True
chr8,17985318,17985527,Nanog_1k_peak_23073,162,.,10.84421,19.74601,16.2863,144,False,True,True
chr8,18010749,18010975,Nanog_1k_peak_23074,300,.,15.30431,34.00632,30.01545,112,False,False,True
chr8,18556088,18556339,Nanog_1k_peak_23084,219,.,13.4519299999999,25.64675,21.94845,65,False,False,True
chr8,18628747,18628989,Nanog_1k_peak_23085,212,.,12.07838,24.9043399999999,21.23347,198,False,True,False
chr8,19336143,19336239,Nanog_1k_peak_23098,152,.,10.85055,18.69351,15.28012,58,True,True,False
chr8,19414233,19414375,Nanog_1k_peak_23101,188,.,12.3786,22.46836,18.89374,39,False,False,True
chr8,19514028,19514162,Nanog_1k_peak_23102,159,.,11.2177,19.41903,15.97377,72,False,True,False
chr8,20084220,20084425,Nanog_1k_peak_23115,301,.,14.99417,34.14794,30.152,76,False,False,True
chr8,20230661,20230813,Nanog_1k_peak_23119,259,.,14.29456,29.79089,25.94143,85,False,False,True
chr8,20268748,20268919,Nanog_1k_peak_23122,252,.,14.5697,29.11828,25.29324,95,False,True,True
chr8,20296040,20296419,Nanog_1k_peak_23125,246,.,12.37758,28.4187,24.61884,238,False,True,True
chr8,20314824,20315199,Nanog_1k_peak_23126,353,.,16.52586,39.50167,35.33838,267,False,True,False
chr8,20429328,20429493,Nanog_1k_peak_23128,167,.,11.34079,20.20971,16.73042,56,True,True,False
chr8,20487956,20488343,Nanog_1k_peak_23132,220,.,12.25203,25.77373,22.07014,158,False,True,False
chr8,20501619,20501750,Nanog_1k_peak_23133,142,.,10.28928,17.6383799999999,14.27339,43,True,True,False
chr8,21170548,21170673,Nanog_1k_peak_23139,141,.,10.34163,17.4950799999999,14.1368,67,False,True,False
chr8,21239254,21239408,Nanog_1k_peak_23141,143,.,10.45762,17.72545,14.35663,72,False,True,False
chr8,21582568,21583045,Nanog_1k_peak_23147,246,.,10.99838,28.4571099999999,24.65597,139,False,True,False
chr8,21796739,21796846,Nanog_1k_peak_23161,156,.,11.03108,19.04629,15.61751,57,False,True,False
chr8,22161493,22161900,Nanog_1k_peak_23168,231,.,12.2002399999999,26.88285,23.13909,141,True,True,False
chr8,22308827,22309055,Nanog_1k_peak_23170,296,.,14.30365,33.65112,29.67155,138,True,True,True
chr8,22326340,22326775,Nanog_1k_peak_23171,395,.,14.84154,43.81604,39.52486,134,False,True,True
chr8,22330265,22330454,Nanog_1k_peak_23172,294,.,12.30832,33.45662,29.48349,60,True,True,True
chr8,22372825,22372969,Nanog_1k_peak_23173,465,.,22.84845,51.09855,46.58917,71,False,False,True
chr8,22747634,22747945,Nanog_1k_peak_23180,169,.,11.01057,20.48506,16.99372,152,True,True,False
chr8,22856476,22856737,Nanog_1k_peak_23181,269,.,13.0726,30.88619,26.99999,174,False,True,False
chr8,22857188,22857321,Nanog_1k_peak_23182,269,.,13.0726,30.88619,26.99999,72,False,True,False
chr8,23247057,23247277,Nanog_1k_peak_23192,156,.,10.7162399999999,19.1041,15.67286,189,False,True,False
chr8,23638985,23639136,Nanog_1k_peak_23200,220,.,10.17925,25.72512,22.02345,55,False,True,True
chr8,23663364,23663597,Nanog_1k_peak_23204,462,.,14.9842799999999,50.77956,46.27917,145,True,False,True
chr8,24619361,24619550,Nanog_1k_peak_23224,215,.,13.78755,25.26747,21.58288,32,False,True,False
chr8,24791194,24791297,Nanog_1k_peak_23230,303,.,14.31293,34.34274,30.34089,49,False,True,False
chr8,24910575,24910807,Nanog_1k_peak_23233,851,.,27.1122,90.65625,85.1720199999999,171,False,False,True
chr8,25139115,25139567,Nanog_1k_peak_23239,414,.,17.14379,45.74732,41.4006,267,False,False,True
chr8,25696934,25697061,Nanog_1k_peak_23257,147,.,10.5345,18.09224,14.70666,51,True,True,False
chr8,25716068,25716183,Nanog_1k_peak_23258,269,.,15.25978,30.86575,26.98023,48,False,True,True
chr8,25768163,25768457,Nanog_1k_peak_23261,247,.,11.7242,28.5352599999999,24.73108,191,False,False,True
chr8,26168407,26168892,Nanog_1k_peak_23271,457,.,17.04831,50.21366,45.73183,229,True,False,True
chr8,26722968,26723217,Nanog_1k_peak_23286,250,.,14.09527,28.86584,25.0498,134,True,True,False
chr8,26824167,26824395,Nanog_1k_peak_23289,211,.,10.35084,24.86964,21.19982,149,False,True,False
chr8,26940778,26941251,Nanog_1k_peak_23299,688,.,17.29076,74.01473,68.88785,301,False,False,True
chr8,26958962,26959159,Nanog_1k_peak_23302,361,.,13.38955,40.29234,36.10543,116,False,False,True
chr8,26979164,26979364,Nanog_1k_peak_23306,532,.,21.4255,57.96246,53.26294,147,False,False,True
chr8,27226896,27227149,Nanog_1k_peak_23310,278,.,11.41602,31.7531599999999,27.838,113,False,False,True
chr8,27760856,27761090,Nanog_1k_peak_23317,240,.,13.79375,27.7852599999999,24.00807,65,False,True,False
chr8,28248903,28249094,Nanog_1k_peak_23339,236,.,12.50708,27.39982,23.63686,61,False,True,True
chr8,28259086,28259325,Nanog_1k_peak_23340,287,.,12.2395199999999,32.67179,28.72624,136,False,False,True
chr8,28272648,28272778,Nanog_1k_peak_23343,160,.,10.43306,19.5177899999999,16.06803,66,False,True,True
chr8,28307893,28308149,Nanog_1k_peak_23346,302,.,15.0508899999999,34.24347,30.24494,117,True,True,False
chr8,28340612,28340899,Nanog_1k_peak_23348,353,.,12.65713,39.5089,35.34556,223,True,True,False
chr8,28386395,28386603,Nanog_1k_peak_23351,287,.,16.29854,32.7125599999999,28.76533,119,False,True,False
chr8,28453270,28453474,Nanog_1k_peak_23352,308,.,15.83894,34.90644,30.88642,64,False,True,False
chr8,29016902,29017245,Nanog_1k_peak_23365,186,.,11.45234,22.21927,18.6542399999999,153,True,True,False
chr8,29190722,29191115,Nanog_1k_peak_23369,348,.,13.8017,38.98168,34.83467,147,True,False,True
chr8,29223655,29224483,Nanog_1k_peak_23371,301,.,10.74001,34.1382599999999,30.14269,171,True,False,True
chr8,29238535,29238753,Nanog_1k_peak_23372,180,.,11.91047,21.61142,18.07283,55,True,True,True
chr8,29557534,29557824,Nanog_1k_peak_23376,146,.,10.29342,17.98104,14.6007,133,True,True,False
chr8,29604515,29604818,Nanog_1k_peak_23379,201,.,10.6961,23.73193,20.10542,179,True,False,True
chr8,30262727,30262897,Nanog_1k_peak_23393,164,.,10.9194,19.8745,16.40946,111,False,True,False
chr8,30441269,30441489,Nanog_1k_peak_23399,185,.,10.43587,22.15393,18.59154,130,True,True,False
chr8,30452553,30452886,Nanog_1k_peak_23404,503,.,11.54896,54.93178,50.31348,226,False,True,False
chr8,30505135,30505502,Nanog_1k_peak_23407,181,.,11.1489,21.71339,18.17063,216,False,True,False
chr8,30543266,30543395,Nanog_1k_peak_23408,220,.,13.71756,25.70329,22.00251,62,False,True,False
chr8,30663987,30664243,Nanog_1k_peak_23414,252,.,11.3073,29.03023,25.20827,120,False,True,False
chr8,30674803,30674971,Nanog_1k_peak_23416,227,.,13.93157,26.5098599999999,22.77909,93,False,True,False
chr8,31016001,31016215,Nanog_1k_peak_23420,570,.,25.1572,61.85115,57.0423599999999,69,False,False,True
chr8,31111661,31111905,Nanog_1k_peak_23426,290,.,10.20885,32.95663,29.00153,145,True,True,True
chr8,31113691,31114064,Nanog_1k_peak_23427,265,.,10.41971,30.37979,26.50998,98,False,False,True
chr8,31269672,31269906,Nanog_1k_peak_23428,151,.,10.36866,18.50506,15.10094,90,False,True,False
chr8,31296225,31296695,Nanog_1k_peak_23430,293,.,13.7094399999999,33.30487,29.3367,138,True,True,False
chr8,31334509,31334804,Nanog_1k_peak_23432,176,.,11.41496,21.17158,17.65098,109,False,True,False
chr8,31369155,31369365,Nanog_1k_peak_23433,162,.,10.56607,19.73946,16.28012,111,False,True,False
chr8,31403913,31404083,Nanog_1k_peak_23435,230,.,13.8253899999999,26.78459,23.04451,86,False,True,False
chr8,31919146,31919359,Nanog_1k_peak_23443,191,.,11.44571,22.73797,19.1524,45,False,True,False
chr8,31959947,31960166,Nanog_1k_peak_23446,155,.,10.8481899999999,18.97149,15.54582,107,False,True,False
chr8,32192659,32192990,Nanog_1k_peak_23450,330,.,13.53811,37.09682,33.00559,234,True,True,True
chr8,32197770,32198038,Nanog_1k_peak_23451,304,.,13.95425,34.40464,30.4004,123,False,False,True
chr8,32216654,32216919,Nanog_1k_peak_23452,190,.,11.3774,22.62431,19.04325,79,True,True,False
chr8,32358176,32358320,Nanog_1k_peak_23455,288,.,15.72822,32.82877,28.8779099999999,75,False,True,False
chr8,32420944,32421150,Nanog_1k_peak_23456,172,.,10.88619,20.76431,17.26026,107,False,True,False
chr8,32520306,32520510,Nanog_1k_peak_23457,274,.,14.88739,31.3969,27.49279,76,False,True,False
chr8,32713331,32713550,Nanog_1k_peak_23462,249,.,14.00368,28.71071,24.90004,124,True,False,True
chr8,32894670,32894828,Nanog_1k_peak_23463,184,.,12.15564,22.05671,18.49914,57,False,False,True
chr8,33378213,33378516,Nanog_1k_peak_23470,421,.,14.71875,46.51955,42.15137,203,False,False,True
chr8,33818342,33818647,Nanog_1k_peak_23476,329,.,15.46713,36.99973,32.91168,203,False,False,True
chr8,33926929,33927041,Nanog_1k_peak_23480,165,.,10.42956,20.0057,16.53461,61,False,True,True
chr8,33946872,33947092,Nanog_1k_peak_23482,192,.,11.79815,22.79865,19.21049,82,True,False,True
chr8,34052858,34053069,Nanog_1k_peak_23485,402,.,17.31835,44.53181,40.22004,91,False,True,False
chr8,34383947,34384049,Nanog_1k_peak_23490,234,.,14.0633799999999,27.2059,23.44991,62,False,True,False
chr8,35252093,35252484,Nanog_1k_peak_23495,249,.,13.32072,28.76497,24.95257,84,False,True,False
chr8,35569635,35569719,Nanog_1k_peak_23503,203,.,12.77763,23.99546,20.35885,24,True,True,False
chr8,35768769,35768969,Nanog_1k_peak_23509,186,.,12.40996,22.22596,18.6604399999999,51,False,True,False
chr8,35774271,35774555,Nanog_1k_peak_23510,355,.,16.67984,39.76229,35.59137,98,False,True,False
chr8,35918778,35918948,Nanog_1k_peak_23513,220,.,13.71756,25.70329,22.00251,97,False,False,True
chr8,36930403,36930650,Nanog_1k_peak_23522,189,.,11.62267,22.50421,18.92793,153,False,False,True
chr8,36937924,36938121,Nanog_1k_peak_23523,144,.,10.36974,17.7861799999999,14.4148,62,False,True,True
chr8,37240860,37241235,Nanog_1k_peak_23527,304,.,14.36156,34.4259599999999,30.4209,195,False,True,False
chr8,37288288,37288695,Nanog_1k_peak_23529,201,.,10.04764,23.7452,20.11833,176,False,True,False
chr8,37307572,37307818,Nanog_1k_peak_23530,277,.,15.01583,31.61432,27.70345,98,False,False,True
chr8,37474929,37475244,Nanog_1k_peak_23531,403,.,18.7229399999999,44.67273,40.35637,162,True,False,True
chr8,37847162,37847348,Nanog_1k_peak_23535,190,.,10.39937,22.6528299999999,19.07085,62,True,False,True
chr8,37987909,37988335,Nanog_1k_peak_23539,707,.,20.85126,75.89935,70.7269199999999,200,True,False,True
chr8,38179463,38179913,Nanog_1k_peak_23542,196,.,10.72724,23.21128,19.60601,150,True,False,True
chr8,38185307,38185462,Nanog_1k_peak_23543,180,.,11.38464,21.59861,18.06053,87,True,True,True
chr8,38368459,38368899,Nanog_1k_peak_23545,206,.,11.69216,24.26022,20.61355,368,True,False,True
chr8,38419195,38419605,Nanog_1k_peak_23548,655,.,14.47575,70.58488,65.54876,87,True,False,True
chr8,38426595,38426809,Nanog_1k_peak_23550,271,.,10.44008,31.0303099999999,27.13873,93,False,True,True
chr8,39795352,39795980,Nanog_1k_peak_23563,514,.,14.04581,56.09113,51.44321,509,False,False,True
chr8,39998532,39998751,Nanog_1k_peak_23567,224,.,10.40556,26.14686,22.42996,133,False,True,False
chr8,40032935,40033849,Nanog_1k_peak_23569,284,.,10.52035,32.42395,28.48604,228,False,True,True
chr8,40039084,40039337,Nanog_1k_peak_23570,487,.,19.71875,53.37453,48.79942,82,False,False,True
chr8,40154108,40154421,Nanog_1k_peak_23573,261,.,13.66572,29.96643,26.11061,153,False,True,False
chr8,40271087,40271368,Nanog_1k_peak_23577,209,.,12.23726,24.60537,20.94589,227,False,True,False
chr8,40328910,40329247,Nanog_1k_peak_23579,240,.,12.78265,27.8628599999999,24.08372,189,True,True,False
chr8,41273707,41273845,Nanog_1k_peak_23589,261,.,15.3545,30.01404,26.1565799999999,65,False,True,False
chr8,41797047,41797319,Nanog_1k_peak_23597,155,.,10.09421,18.95525,15.53047,63,True,True,False
chr8,41927622,41927957,Nanog_1k_peak_23600,229,.,13.4813299999999,26.70433,22.96663,125,True,False,True
chr8,42238053,42238302,Nanog_1k_peak_23603,314,.,15.798,35.50094,31.46147,81,False,True,False
chr8,42490275,42490606,Nanog_1k_peak_23607,282,.,14.5790399999999,32.1365,28.20777,71,True,False,True
chr8,42753572,42753733,Nanog_1k_peak_23610,238,.,13.98691,27.57469,23.80508,95,True,True,False
chr8,42998991,42999242,Nanog_1k_peak_23612,216,.,13.5046799999999,25.3078799999999,21.6214,82,False,True,False
chr8,43099954,43100168,Nanog_1k_peak_23613,239,.,14.0527799999999,27.68912,23.91555,174,True,True,True
chr8,43123110,43123228,Nanog_1k_peak_23614,193,.,12.41217,22.9134,19.32078,52,False,True,True
chr8,43138611,43138842,Nanog_1k_peak_23615,427,.,19.76395,47.18015,42.78925,133,True,False,True
chr8,43567454,43567917,Nanog_1k_peak_23618,226,.,10.5295,26.3761799999999,22.65064,155,False,True,False
chr8,44014348,44014463,Nanog_1k_peak_23625,155,.,10.61458,18.92784,15.5041,50,False,True,False
chr8,44102446,44102933,Nanog_1k_peak_23629,183,.,10.28053,21.891,18.34045,108,False,False,True
chr8,44652246,44652497,Nanog_1k_peak_23635,238,.,13.67239,27.57907,23.80917,189,False,True,False
chr8,44811261,44811559,Nanog_1k_peak_23641,205,.,13.24632,24.14505,20.50276,219,False,True,False
chr8,45362738,45362913,Nanog_1k_peak_23647,177,.,10.88273,21.271,17.7465899999999,129,False,True,True
chr8,45440980,45441248,Nanog_1k_peak_23650,666,.,23.8451,71.72165,66.6542,113,True,False,True
chr8,45450771,45450991,Nanog_1k_peak_23651,212,.,13.29832,24.92972,21.25757,91,False,True,True
chr8,45753923,45754248,Nanog_1k_peak_23656,259,.,11.38108,29.7921,25.94251,73,False,False,True
chr8,45759567,45759800,Nanog_1k_peak_23657,298,.,14.82652,33.8655,29.87821,63,False,True,True
chr8,45837550,45837691,Nanog_1k_peak_23660,219,.,13.68161,25.6361299999999,21.9381,77,False,True,False
chr8,45939706,45939841,Nanog_1k_peak_23662,155,.,10.61458,18.92784,15.5041,86,True,True,False
chr8,46238509,46238656,Nanog_1k_peak_23663,162,.,11.3832399999999,19.7149799999999,16.25668,91,False,True,False
chr8,46638058,46638501,Nanog_1k_peak_23669,532,.,11.87995,57.9423,53.24308,231,False,True,False
chr8,46690270,46690580,Nanog_1k_peak_23671,274,.,14.11021,31.34913,27.44646,167,False,True,False
chr8,46725493,46725589,Nanog_1k_peak_23672,359,.,19.91328,40.11718,35.9360099999999,51,False,True,True
chr8,46732888,46733294,Nanog_1k_peak_23673,637,.,21.2151,68.72036,63.72896,187,True,False,True
chr8,46744815,46745326,Nanog_1k_peak_23674,452,.,13.80478,49.70443,45.23652,72,False,False,True
chr8,47152040,47152264,Nanog_1k_peak_23688,215,.,11.58185,25.23914,21.5553299999999,78,False,True,False
chr8,47219030,47219177,Nanog_1k_peak_23692,147,.,10.65688,18.11619,14.72967,64,False,True,False
chr8,47256824,47257408,Nanog_1k_peak_23693,224,.,11.76719,26.14994,22.43292,327,False,True,False
chr8,47377756,47377915,Nanog_1k_peak_23694,330,.,17.52471,37.15075,33.05786,78,False,True,False
chr8,47385745,47385997,Nanog_1k_peak_23695,208,.,12.4961399999999,24.49691,20.8417399999999,152,True,True,False
chr8,47726780,47726867,Nanog_1k_peak_23702,143,.,10.46466,17.67537,14.30919,40,False,True,True
chr8,47732298,47732529,Nanog_1k_peak_23703,507,.,23.22504,55.3703699999999,50.74172,81,False,False,True
chr8,48089492,48089741,Nanog_1k_peak_23708,343,.,13.5158899999999,38.4433,34.31188,84,False,True,True
chr8,48098023,48098448,Nanog_1k_peak_23709,765,.,21.60514,81.87833,76.57095,174,False,False,True
chr8,48475261,48475446,Nanog_1k_peak_23713,170,.,11.3115899999999,20.55134,17.05696,147,False,True,False
chr8,49185391,49185583,Nanog_1k_peak_23718,219,.,13.95041,25.61966,21.9225399999999,79,False,False,True
chr8,49713873,49714176,Nanog_1k_peak_23723,274,.,15.23533,31.39156,27.4875799999999,93,False,True,False
chr8,49766179,49766391,Nanog_1k_peak_23724,201,.,11.73203,23.76272,20.13508,139,False,True,False
chr8,50939800,50940103,Nanog_1k_peak_23736,232,.,13.3208,26.98446,23.23653,161,True,True,False
chr8,51265858,51266140,Nanog_1k_peak_23744,340,.,15.31651,38.15123,34.02807,228,True,True,False
chr8,51267665,51267860,Nanog_1k_peak_23745,271,.,13.15908,31.0347,27.1428,47,False,True,False
chr8,51489658,51489935,Nanog_1k_peak_23750,141,.,10.04871,17.55528,14.19412,157,True,True,True
chr8,51520259,51520463,Nanog_1k_peak_23751,202,.,12.92848,23.85292,20.2218299999999,130,False,True,False
chr8,51526567,51526761,Nanog_1k_peak_23752,190,.,12.01328,22.66549,19.08292,46,False,True,False
chr8,51730945,51731297,Nanog_1k_peak_23755,407,.,16.31307,45.03649,40.71052,171,False,False,True
chr8,51740144,51740273,Nanog_1k_peak_23756,155,.,10.9702399999999,18.9265799999999,15.50301,67,False,True,True
chr8,51748377,51748715,Nanog_1k_peak_23757,547,.,21.8243799999999,59.48605,54.74221,174,True,False,True
